dataset_index,mechanism,strength,training_seed,model,strict_auc,full_auc,initial_gap,adapter_sha
8,M10,S4,42,rf,0.6759920634920635,0.9794146825396826,0.303422619047619,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,42,lightgbm,0.6631944444444444,0.9738095238095238,0.31061507936507937,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,2026,lr,0.718998015873016,0.9680059523809523,0.2490079365079363,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,2026,rf,0.6859623015873015,0.955233134920635,0.26927083333333346,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,2026,lightgbm,0.6631944444444444,0.9574900793650793,0.29429563492063493,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,3407,lr,0.718998015873016,0.9812003968253968,0.2622023809523808,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,3407,rf,0.679265873015873,0.970610119047619,0.2913442460317459,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,3407,lightgbm,0.6631944444444444,0.9675099206349207,0.3043154761904763,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,7777,lr,0.718998015873016,0.9742559523809523,0.25525793650793627,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,7777,rf,0.6720734126984126,0.961235119047619,0.28916170634920646,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S4,7777,lightgbm,0.6631944444444444,0.9643353174603175,0.3011408730158731,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,13,lr,0.718998015873016,0.9971230158730159,0.27812499999999984,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,13,rf,0.6700396825396826,0.9953869047619047,0.3253472222222221,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,13,lightgbm,0.6631944444444444,0.9963789682539683,0.3331845238095239,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,42,lr,0.718998015873016,0.9951388888888889,0.27614087301587287,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,42,rf,0.6759920634920635,0.9925099206349206,0.3165178571428571,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,42,lightgbm,0.6631944444444444,0.9932539682539683,0.33005952380952386,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,2026,lr,0.718998015873016,0.9861111111111112,0.2671130952380951,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,2026,rf,0.6859623015873015,0.9773809523809524,0.2914186507936508,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,2026,lightgbm,0.6631944444444444,0.9797123015873015,0.3165178571428571,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,3407,lr,0.718998015873016,0.9948908730158731,0.27589285714285705,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,3407,rf,0.679265873015873,0.991765873015873,0.3125,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,3407,lightgbm,0.6631944444444444,0.9897321428571428,0.3265376984126984,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,7777,lr,0.718998015873016,0.9918650793650794,0.27286706349206336,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,7777,rf,0.6720734126984126,0.9824900793650794,0.3104166666666668,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M10,S5,7777,lightgbm,0.6631944444444444,0.9792410714285714,0.316046626984127,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,13,lr,0.7188988095238096,0.8124007936507937,0.09350198412698407,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,13,rf,0.6718253968253969,0.7741071428571429,0.102281746031746,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,13,lightgbm,0.6631944444444444,0.7848710317460318,0.12167658730158737,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,42,lr,0.7188988095238096,0.7256944444444445,0.006795634920634952,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,42,rf,0.6767361111111111,0.6911210317460317,0.014384920634920584,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,42,lightgbm,0.6631944444444444,0.6864087301587302,0.023214285714285743,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,2026,lr,0.7188988095238096,0.8585317460317461,0.1396329365079365,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,2026,rf,0.6959325396825398,0.839186507936508,0.1432539682539682,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,2026,lightgbm,0.6631944444444444,0.824702380952381,0.1615079365079366,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,3407,lr,0.7188988095238096,0.9077380952380952,0.18883928571428565,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,3407,rf,0.6852430555555555,0.8921626984126985,0.20691964285714293,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,3407,lightgbm,0.6631944444444444,0.8813988095238096,0.21820436507936514,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,7777,lr,0.7188988095238096,0.8621527777777778,0.1432539682539682,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,7777,rf,0.6706845238095238,0.8350198412698413,0.1643353174603175,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S1,7777,lightgbm,0.6631944444444444,0.8236111111111111,0.16041666666666665,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,13,lr,0.7188988095238096,0.9498511904761905,0.2309523809523809,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,13,rf,0.6718253968253969,0.9383928571428571,0.26656746031746026,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,13,lightgbm,0.6631944444444444,0.9277777777777778,0.2645833333333334,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,42,lr,0.7188988095238096,0.9086309523809524,0.1897321428571428,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,42,rf,0.6767361111111111,0.8932043650793651,0.21646825396825398,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,42,lightgbm,0.6631944444444444,0.8880456349206349,0.2248511904761905,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,2026,lr,0.7188988095238096,0.9690972222222222,0.2501984126984126,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,2026,rf,0.6959325396825398,0.9552579365079364,0.2593253968253967,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,2026,lightgbm,0.6631944444444444,0.9614087301587302,0.29821428571428577,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,3407,lr,0.7188988095238096,0.998015873015873,0.27911706349206344,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,3407,rf,0.6852430555555555,0.9968253968253968,0.3115823412698413,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,3407,lightgbm,0.6631944444444444,0.995734126984127,0.3325396825396826,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,7777,lr,0.7188988095238096,0.9616071428571429,0.2427083333333333,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,7777,rf,0.6706845238095238,0.951388888888889,0.28070436507936514,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S2,7777,lightgbm,0.6631944444444444,0.9415674603174602,0.27837301587301577,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,13,lr,0.7188988095238096,0.9971230158730159,0.2782242063492063,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,13,rf,0.6718253968253969,0.9926091269841271,0.3207837301587302,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,13,lightgbm,0.6631944444444444,0.9907242063492064,0.327529761904762,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,42,lr,0.7188988095238096,0.9999007936507937,0.2810019841269841,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,42,rf,0.6767361111111111,0.9997519841269842,0.3230158730158731,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,42,lightgbm,0.6631944444444444,0.9998511904761905,0.3366567460317461,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,2026,lr,0.7188988095238096,0.9989583333333334,0.2800595238095238,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,2026,rf,0.6959325396825398,0.9977182539682541,0.3017857142857143,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,2026,lightgbm,0.6631944444444444,0.9970734126984128,0.33387896825396834,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,3407,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,3407,rf,0.6852430555555555,0.9999007936507937,0.3146577380952381,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,3407,lightgbm,0.6631944444444444,0.999702380952381,0.33650793650793653,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,7777,lr,0.7188988095238096,0.9888392857142858,0.26994047619047623,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,7777,rf,0.6706845238095238,0.9840277777777777,0.3133432539682539,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S3,7777,lightgbm,0.6631944444444444,0.9812748015873015,0.3180803571428571,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,13,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,13,rf,0.6718253968253969,1.0,0.3281746031746031,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,13,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,42,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,42,rf,0.6767361111111111,1.0,0.3232638888888889,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,42,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,2026,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,2026,rf,0.6959325396825398,1.0,0.30406746031746024,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,2026,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,3407,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,3407,rf,0.6852430555555555,1.0,0.31475694444444446,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,3407,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,7777,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,7777,rf,0.6706845238095238,1.0,0.3293154761904762,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S4,7777,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,13,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,13,rf,0.6718253968253969,1.0,0.3281746031746031,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,13,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,42,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,42,rf,0.6767361111111111,1.0,0.3232638888888889,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,42,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,2026,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,2026,rf,0.6959325396825398,1.0,0.30406746031746024,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,2026,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,3407,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,3407,rf,0.6852430555555555,1.0,0.31475694444444446,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,3407,lightgbm,0.6631944444444444,1.0,0.3368055555555556,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,7777,lr,0.7188988095238096,1.0,0.2811011904761904,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,7777,rf,0.6706845238095238,1.0,0.3293154761904762,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
8,M11,S5,7777,lightgbm,0.6631944444444444,0.9999999999999999,0.33680555555555547,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,13,lr,0.5866907713498621,0.6299500688705234,0.043259297520661266,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,13,rf,0.539019455922865,0.556387741046832,0.01736828512396693,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,13,lightgbm,0.5269886363636364,0.5684831267217632,0.0414944903581268,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,42,lr,0.5866907713498621,0.6097193526170799,0.02302858126721774,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,42,rf,0.5169378443526171,0.5709151170798898,0.05397727272727271,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,42,lightgbm,0.5269886363636364,0.556258608815427,0.029269972451790638,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,2026,lr,0.5866907713498621,0.6597365702479338,0.07304579889807161,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,2026,rf,0.5319602272727273,0.6384297520661159,0.10646952479338856,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,2026,lightgbm,0.5269886363636364,0.6181990358126722,0.09121039944903586,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,3407,lr,0.5866907713498621,0.6454028925619836,0.05871212121212144,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,3407,rf,0.5499096074380165,0.6272813360881543,0.07737172865013775,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,3407,lightgbm,0.5269886363636364,0.5924371556473829,0.06544851928374651,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,7777,lr,0.5866907713498621,0.6383006198347106,0.05160984848484851,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,7777,rf,0.5262784090909091,0.5846676997245179,0.05838929063360887,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S1,7777,lightgbm,0.5269886363636364,0.5713670798898072,0.04437844352617082,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,13,lr,0.5866907713498621,0.7119920798898072,0.12530130853994503,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,13,rf,0.539019455922865,0.6956353305785123,0.1566158746556473,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,13,lightgbm,0.5269886363636364,0.696926652892562,0.1699380165289256,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,42,lr,0.5866907713498621,0.6995523415977961,0.11286157024793397,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,42,rf,0.5169378443526171,0.682700585399449,0.16576274104683186,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,42,lightgbm,0.5269886363636364,0.6645144628099173,0.13752582644628097,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,2026,lr,0.5866907713498621,0.731318870523416,0.1446280991735539,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,2026,rf,0.5319602272727273,0.7160382231404959,0.18407799586776863,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,2026,lightgbm,0.5269886363636364,0.7161673553719008,0.18917871900826444,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,3407,lr,0.5866907713498621,0.7468147382920111,0.16012396694214892,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,3407,rf,0.5499096074380165,0.7418646694214875,0.191955061983471,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,3407,lightgbm,0.5269886363636364,0.7231620179063359,0.1961733815426996,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,7777,lr,0.5866907713498621,0.7178030303030303,0.13111225895316814,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,7777,rf,0.5262784090909091,0.7004993112947657,0.17422090220385666,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S2,7777,lightgbm,0.5269886363636364,0.702909779614325,0.17592114325068864,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,13,lr,0.5866907713498621,0.8456439393939393,0.2589531680440772,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,13,rf,0.539019455922865,0.8381112258953168,0.2990917699724518,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,13,lightgbm,0.5269886363636364,0.8272641184573003,0.30027548209366395,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,42,lr,0.5866907713498621,0.8073347107438016,0.22064393939393945,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,42,rf,0.5169378443526171,0.7820893595041323,0.26515151515151514,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,42,lightgbm,0.5269886363636364,0.7753960055096419,0.24840736914600559,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,2026,lr,0.5866907713498621,0.8230457988980716,0.23635502754820947,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,2026,rf,0.5319602272727273,0.8107351928374656,0.27877496556473835,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,2026,lightgbm,0.5269886363636364,0.809142561983471,0.28215392561983466,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,3407,lr,0.5866907713498621,0.8288567493112947,0.24216597796143258,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,3407,rf,0.5499096074380165,0.8352272727272727,0.2853176652892562,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,3407,lightgbm,0.5269886363636364,0.8366907713498624,0.309702134986226,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,7777,lr,0.5866907713498621,0.8094438705234159,0.2227530991735538,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,7777,rf,0.5262784090909091,0.7879648760330579,0.2616864669421488,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S3,7777,lightgbm,0.5269886363636364,0.8076790633608816,0.2806904269972452,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,13,lr,0.5866907713498621,0.9406422176308541,0.35395144628099195,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,13,rf,0.539019455922865,0.9316029614325069,0.39258350550964183,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,13,lightgbm,0.5269886363636364,0.9245867768595041,0.3975981404958677,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,42,lr,0.5866907713498621,0.925232438016529,0.33854166666666685,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,42,rf,0.5169378443526171,0.8985451101928374,0.3816072658402203,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,42,lightgbm,0.5269886363636364,0.9089617768595041,0.3819731404958677,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,2026,lr,0.5866907713498621,0.9171401515151515,0.33044938016528935,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,2026,rf,0.5319602272727273,0.9103822314049588,0.3784220041322315,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,2026,lightgbm,0.5269886363636364,0.904549758953168,0.3775611225895317,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,3407,lr,0.5866907713498621,0.9073261019283747,0.32063533057851257,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,3407,rf,0.5499096074380165,0.9061208677685949,0.35621126033057837,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,3407,lightgbm,0.5269886363636364,0.8966942148760332,0.3697055785123968,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,7777,lr,0.5866907713498621,0.9223054407713499,0.33561466942148777,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,7777,rf,0.5262784090909091,0.9165590564738291,0.39028064738292,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S4,7777,lightgbm,0.5269886363636364,0.9110278925619835,0.3840392561983471,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S5,13,lr,0.5866907713498621,1.0,0.41330922865013786,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S5,13,rf,0.539019455922865,1.0,0.46098054407713496,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S5,13,lightgbm,0.5269886363636364,1.0,0.47301136363636365,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
9,M01,S5,42,lr,0.5866907713498621,1.0,0.41330922865013786,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
