dataset,mechanism,strength,seed,clean_auc,full_auc,inflation,diagnostic_auprc,top5_recall
ds_5,M10,S1,2026,0.8945472335883293,1.0,0.10545276641167067,1.0,1.0
ds_5,M10,S3,13,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M10,S3,42,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M10,S3,2026,0.8945472335883293,1.0,0.10545276641167067,1.0,1.0
ds_5,M10,S5,13,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M10,S5,42,0.8965486568226294,1.0,0.10345134317737059,1.0,1.0
ds_5,M10,S5,2026,0.8945472335883293,1.0,0.10545276641167067,1.0,1.0
ds_5,M11,S1,13,0.9032200676036293,0.9258583881871553,0.022638320583525995,0.3088235294117647,0.5
ds_5,M11,S1,42,0.9011296922255827,0.9275040028464685,0.0263743106208858,0.3088235294117647,0.5
ds_5,M11,S1,2026,0.9053993951254224,0.9246575342465754,0.01925813912115293,0.3088235294117647,0.5
ds_5,M11,S3,13,0.9032200676036293,0.9998665717843801,0.09664650418075083,1.0,1.0
ds_5,M11,S3,42,0.9011296922255827,0.9997331435687601,0.09860345134317738,1.0,1.0
ds_5,M11,S3,2026,0.9053993951254224,0.9995997153531401,0.09420032022771763,1.0,1.0
ds_5,M11,S5,13,0.9032200676036293,1.0,0.09677993239637073,1.0,1.0
ds_5,M11,S5,42,0.9011296922255827,0.9999999999999999,0.09887030777441719,1.0,1.0
ds_5,M11,S5,2026,0.9053993951254224,0.9939067781533535,0.08850738302793104,1.0,1.0
ds_6,M01,S1,13,0.9186341203147925,1.0,0.08136587968520748,1.0,1.0
ds_6,M01,S1,42,0.9202792228002312,1.0,0.07972077719976878,1.0,1.0
ds_6,M01,S1,2026,0.9205904584055844,1.0,0.0794095415944156,1.0,1.0
ds_6,M01,S3,13,0.9186341203147925,1.0,0.08136587968520748,1.0,1.0
ds_6,M01,S3,42,0.9202792228002312,1.0,0.07972077719976878,1.0,1.0
ds_6,M01,S3,2026,0.9205904584055844,1.0,0.0794095415944156,1.0,1.0
ds_6,M01,S5,13,0.9186341203147925,1.0,0.08136587968520748,1.0,1.0
ds_6,M01,S5,42,0.9202792228002312,1.0,0.07972077719976878,1.0,1.0
ds_6,M01,S5,2026,0.9205904584055844,1.0,0.0794095415944156,1.0,1.0
ds_6,M02,S1,13,0.8914232359610511,0.9999110755413276,0.10848783958027652,1.0,1.0
ds_6,M02,S1,42,0.8907563025210085,1.0,0.10924369747899154,1.0,1.0
ds_6,M02,S1,2026,0.8895113600995954,1.0,0.11048863990040458,1.0,1.0
ds_6,M02,S3,13,0.8914232359610511,0.9999110755413276,0.10848783958027652,1.0,1.0
ds_6,M02,S3,42,0.8907563025210085,1.0,0.10924369747899154,1.0,1.0
ds_6,M02,S3,2026,0.8895113600995954,1.0,0.11048863990040458,1.0,1.0
ds_6,M02,S5,13,0.8914232359610511,0.9999110755413276,0.10848783958027652,1.0,1.0
ds_6,M02,S5,42,0.8907563025210085,1.0,0.10924369747899154,1.0,1.0
ds_6,M02,S5,2026,0.8895113600995954,1.0,0.11048863990040458,1.0,1.0
ds_6,M03,S1,13,0.8914232359610511,0.9985772086612422,0.10715397270019111,1.0,1.0
ds_6,M03,S1,42,0.8907563025210085,0.999288604330621,0.1085323018096126,1.0,1.0
ds_6,M03,S1,2026,0.8895113600995954,0.9986216708905784,0.10911031079098299,1.0,1.0
ds_6,M03,S3,13,0.8914232359610511,0.9999110755413276,0.10848783958027652,1.0,1.0
ds_6,M03,S3,42,0.8907563025210085,1.0,0.10924369747899154,1.0,1.0
ds_6,M03,S3,2026,0.8895113600995954,1.0,0.11048863990040458,1.0,1.0
ds_6,M03,S5,13,0.8914232359610511,0.9999110755413276,0.10848783958027652,1.0,1.0
ds_6,M03,S5,42,0.8907563025210085,1.0,0.10924369747899154,1.0,1.0
ds_6,M03,S5,2026,0.8895113600995954,1.0,0.11048863990040458,1.0,1.0
ds_6,M04,S1,13,0.8914232359610511,0.8911120003556979,-0.0003112356053531773,0.125,0.0
ds_6,M04,S1,42,0.8907563025210085,0.8872437864034503,-0.0035125161175582065,0.125,0.0
ds_6,M04,S1,2026,0.8895113600995954,0.8827086390111599,-0.006802721088435493,0.125,0.0
ds_6,M04,S3,13,0.8914232359610511,0.8923569427771109,0.0009337068160597539,0.0625,0.0
ds_6,M04,S3,42,0.8907563025210085,0.8866213151927438,-0.004134987328264672,0.0625,0.0
ds_6,M04,S3,2026,0.8895113600995954,0.8786181139122315,-0.01089324618736387,0.0625,0.0
ds_6,M04,S5,13,0.8914232359610511,0.891867858254413,0.00044462229336184045,0.125,0.0
ds_6,M04,S5,42,0.8907563025210085,0.8853319105419946,-0.005424391979013898,0.125,0.0
ds_6,M04,S5,2026,0.8895113600995954,0.8835089591392112,-0.00600240096038418,0.125,0.0
ds_6,M05,S1,13,0.8914232359610511,0.8912453870437063,-0.0001778489173448472,0.3333333333333333,1.0
ds_6,M05,S1,42,0.8907563025210085,0.8879551820728292,-0.0028011204481792618,0.3333333333333333,1.0
ds_6,M05,S1,2026,0.8895113600995954,0.8912009248143701,0.0016895647147746606,0.3333333333333333,1.0
ds_6,M05,S3,13,0.8914232359610511,0.8910230758970255,-0.0004001600640256564,0.16666666666666666,0.0
ds_6,M05,S3,42,0.8907563025210085,0.8876439464674759,-0.00311235605353255,0.16666666666666666,0.0
ds_6,M05,S3,2026,0.8895113600995954,0.8894224356409229,-8.892445867247911e-05,0.16666666666666666,0.0
ds_6,M05,S5,13,0.8914232359610511,0.8922680183184385,0.0008447823573873858,0.0625,0.0
ds_6,M05,S5,42,0.8907563025210085,0.887421635320795,-0.0033346672002134703,0.0625,0.0
ds_6,M05,S5,2026,0.8895113600995954,0.8905339913743275,0.001022631274732122,0.0625,0.0
ds_6,M06,S1,13,0.8927617521367521,0.9940349002849004,0.10127314814814825,1.0,1.0
ds_6,M06,S1,42,0.8949430199430201,0.9964387464387465,0.10149572649572647,1.0,1.0
ds_6,M06,S1,2026,0.8940527065527065,0.9988871082621082,0.10483440170940173,1.0,1.0
ds_6,M06,S3,13,0.8927617521367521,1.0,0.10723824786324787,1.0,1.0
ds_6,M06,S3,42,0.8949430199430201,0.9999999999999999,0.10505698005697983,1.0,1.0
ds_6,M06,S3,2026,0.8940527065527065,1.0,0.10594729344729348,1.0,1.0
ds_6,M06,S5,13,0.8927617521367521,1.0,0.10723824786324787,1.0,1.0
ds_6,M06,S5,42,0.8949430199430201,0.9999999999999999,0.10505698005697983,1.0,1.0
ds_6,M06,S5,2026,0.8940527065527065,1.0,0.10594729344729348,1.0,1.0
ds_6,M07,S1,13,0.9108516729289676,0.977992485238862,0.06714081230989433,0.5588235294117647,0.5
ds_6,M07,S1,42,0.9014582215065307,0.9779030237967437,0.076444802290213,0.5588235294117647,0.5
ds_6,M07,S1,2026,0.9162640901771336,0.9801395598497047,0.06387546967257107,0.5588235294117647,0.5
ds_6,M07,S3,13,0.9108516729289676,0.977992485238862,0.06714081230989433,0.5588235294117647,0.5
ds_6,M07,S3,42,0.9014582215065307,0.9779030237967437,0.076444802290213,0.5588235294117647,0.5
ds_6,M07,S3,2026,0.9162640901771336,0.9801395598497047,0.06387546967257107,0.5588235294117647,0.5
ds_6,M07,S5,13,0.9108516729289676,0.977992485238862,0.06714081230989433,0.5588235294117647,0.5
ds_6,M07,S5,42,0.9014582215065307,0.9779030237967437,0.076444802290213,0.5588235294117647,0.5
ds_6,M07,S5,2026,0.9162640901771336,0.9801395598497047,0.06387546967257107,0.5588235294117647,0.5
ds_6,M08,S1,13,0.8734332485837905,0.8791203889557965,0.0056871403720060165,0.2,1.0
ds_6,M08,S1,42,0.8810384049243946,0.8765779026718409,-0.0044605022525536775,0.2,1.0
ds_6,M08,S1,2026,0.8771131629421473,0.8791649939783218,0.0020518310361745673,0.2,1.0
ds_6,M08,S3,13,0.8734332485837905,0.8749275168383961,0.0014942682546056352,0.25,1.0
ds_6,M08,S3,42,0.8810384049243946,0.8776484232124537,-0.003389981711940826,0.25,1.0
ds_6,M08,S3,2026,0.8771131629421473,0.8778714483250815,0.0007582853829342096,0.25,1.0
ds_6,M08,S5,13,0.8734332485837905,0.8755519871537536,0.002118738569963141,0.0625,0.0
ds_6,M08,S5,42,0.8810384049243946,0.8759534323564833,-0.0050849725679112945,0.0625,0.0
ds_6,M08,S5,2026,0.8771131629421473,0.8795218341585263,0.002408671216378999,0.0625,0.0
ds_6,M09,S1,13,0.8956107549857549,0.8941417378917379,-0.0014690170940170333,0.3333333333333333,1.0
ds_6,M09,S1,42,0.8964565527065527,0.8977029914529914,0.001246438746438705,0.3333333333333333,1.0
ds_6,M09,S1,2026,0.8904469373219374,0.8916488603988604,0.0012019230769230171,0.3333333333333333,1.0
ds_6,M09,S3,13,0.8956107549857549,0.8930288461538461,-0.0025819088319087857,0.0625,0.0
ds_6,M09,S3,42,0.8964565527065527,0.8990829772079773,0.0026264245014245846,0.0625,0.0
ds_6,M09,S3,2026,0.8904469373219374,0.8927617521367522,0.0023148148148148806,0.0625,0.0
ds_6,M09,S5,13,0.8956107549857549,0.8930288461538461,-0.0025819088319087857,0.0625,0.0
ds_6,M09,S5,42,0.8964565527065527,0.8990829772079773,0.0026264245014245846,0.0625,0.0
ds_6,M09,S5,2026,0.8904469373219374,0.8927617521367522,0.0023148148148148806,0.0625,0.0
ds_6,M10,S1,13,0.8927617521367521,1.0,0.10723824786324787,1.0,1.0
ds_6,M10,S1,42,0.8949430199430201,1.0,0.10505698005697994,1.0,1.0
ds_6,M10,S1,2026,0.8940527065527065,1.0,0.10594729344729348,1.0,1.0
ds_6,M10,S3,13,0.8927617521367521,1.0,0.10723824786324787,1.0,1.0
ds_6,M10,S3,42,0.8949430199430201,1.0,0.10505698005697994,1.0,1.0
ds_6,M10,S3,2026,0.8940527065527065,1.0,0.10594729344729348,1.0,1.0
ds_6,M10,S5,13,0.8927617521367521,1.0,0.10723824786324787,1.0,1.0
ds_6,M10,S5,42,0.8949430199430201,1.0,0.10505698005697994,1.0,1.0
ds_6,M10,S5,2026,0.8940527065527065,1.0,0.10594729344729348,1.0,1.0
ds_6,M11,S1,13,0.9042804329428534,0.9203598948821878,0.016079461939334405,0.45,1.0
ds_6,M11,S1,42,0.9082000801746024,0.9229878401852925,0.014787760010690043,0.45,1.0
ds_6,M11,S1,2026,0.9077101242706339,0.9222751770522472,0.014565052781613241,0.45,1.0
ds_6,M11,S3,13,0.9042804329428534,0.99933187831277,0.09505144536991661,1.0,1.0
ds_6,M11,S3,42,0.9082000801746024,0.9999554585541847,0.09175537837958225,1.0,1.0
ds_6,M11,S3,2026,0.9077101242706339,0.9999554585541847,0.09224533428355075,1.0,1.0
ds_6,M11,S5,13,0.9042804329428534,1.0,0.09571956705714657,1.0,1.0
ds_6,M11,S5,42,0.9082000801746024,0.9999554585541847,0.09175537837958225,1.0,1.0
ds_6,M11,S5,2026,0.9077101242706339,0.9999109171083693,0.09220079283773541,1.0,1.0
ds_7,M01,S1,13,0.862125875373567,0.9999999999999999,0.1378741246264329,1.0,1.0
ds_7,M01,S1,42,0.8694857040902805,1.0,0.13051429590971952,1.0,1.0
ds_7,M01,S1,2026,0.8644007315223694,1.0,0.1355992684776306,1.0,1.0
ds_7,M01,S3,13,0.862125875373567,0.9999999999999999,0.1378741246264329,1.0,1.0
ds_7,M01,S3,42,0.8694857040902805,1.0,0.13051429590971952,1.0,1.0
ds_7,M01,S3,2026,0.8644007315223694,1.0,0.1355992684776306,1.0,1.0
ds_7,M01,S5,13,0.862125875373567,0.9999999999999999,0.1378741246264329,1.0,1.0
ds_7,M01,S5,42,0.8694857040902805,1.0,0.13051429590971952,1.0,1.0
ds_7,M01,S5,2026,0.8644007315223694,1.0,0.1355992684776306,1.0,1.0
ds_7,M02,S1,13,0.895380374371971,1.0,0.10461962562802896,1.0,1.0
ds_7,M02,S1,42,0.8996487483882442,1.0,0.10035125161175584,1.0,1.0
ds_7,M02,S1,2026,0.896358543417367,1.0,0.10364145658263302,1.0,1.0
ds_7,M02,S3,13,0.895380374371971,1.0,0.10461962562802896,1.0,1.0
ds_7,M02,S3,42,0.8996487483882442,1.0,0.10035125161175584,1.0,1.0
ds_7,M02,S3,2026,0.896358543417367,1.0,0.10364145658263302,1.0,1.0
ds_7,M02,S5,13,0.895380374371971,1.0,0.10461962562802896,1.0,1.0
ds_7,M02,S5,42,0.8996487483882442,1.0,0.10035125161175584,1.0,1.0
ds_7,M02,S5,2026,0.896358543417367,1.0,0.10364145658263302,1.0,1.0
ds_7,M03,S1,13,0.895380374371971,0.9990662931839402,0.1036859188119692,1.0,1.0
ds_7,M03,S1,42,0.8996487483882442,0.999510915477302,0.09986216708905782,1.0,1.0
ds_7,M03,S1,2026,0.896358543417367,0.9995553777066382,0.10319683428927118,1.0,1.0
ds_7,M03,S3,13,0.895380374371971,1.0,0.10461962562802896,1.0,1.0
ds_7,M03,S3,42,0.8996487483882442,1.0,0.10035125161175584,1.0,1.0
ds_7,M03,S3,2026,0.896358543417367,1.0,0.10364145658263302,1.0,1.0
ds_7,M03,S5,13,0.895380374371971,1.0,0.10461962562802896,1.0,1.0
ds_7,M03,S5,42,0.8996487483882442,1.0,0.10035125161175584,1.0,1.0
ds_7,M03,S5,2026,0.896358543417367,1.0,0.10364145658263302,1.0,1.0
ds_7,M04,S1,13,0.895380374371971,0.8969810146280734,0.0016006402561024036,0.0625,0.0
ds_7,M04,S1,42,0.8996487483882442,0.9005379929749676,0.0008892445867234589,0.0625,0.0
ds_7,M04,S1,2026,0.896358543417367,0.8922235560891022,-0.004134987328264783,0.0625,0.0
ds_7,M04,S3,13,0.895380374371971,0.8964474678760392,0.001067093504068195,0.1,0.0
ds_7,M04,S3,42,0.8996487483882442,0.9002267573696145,0.0005780089813703926,0.1,0.0
ds_7,M04,S3,2026,0.896358543417367,0.9004490685162955,0.004090525098928488,0.1,0.0
ds_7,M04,S5,13,0.895380374371971,0.8958249966653328,0.0004446222933617294,0.0625,0.0
ds_7,M04,S5,42,0.8996487483882442,0.899381975012227,-0.00026677337601710427,0.0625,0.0
ds_7,M04,S5,2026,0.896358543417367,0.8960028455826775,-0.00035569783468947236,0.0625,0.0
ds_7,M05,S1,13,0.895380374371971,0.8976034858387799,0.002223111466808869,0.0625,0.0
ds_7,M05,S1,42,0.8996487483882442,0.895913921124005,-0.0037348272642391267,0.0625,0.0
ds_7,M05,S1,2026,0.896358543417367,0.9012049264150105,0.004846382997643506,0.0625,0.0
ds_7,M05,S3,13,0.895380374371971,0.8981814948201503,0.0028011204481792618,0.0625,0.0
ds_7,M05,S3,42,0.8996487483882442,0.9000489084522698,0.0004001600640256564,0.0625,0.0
ds_7,M05,S3,2026,0.896358543417367,0.9048508292205771,0.008492285803210153,0.0625,0.0
ds_7,M05,S5,13,0.895380374371971,0.8964030056467032,0.001022631274732122,0.0625,0.0
ds_7,M05,S5,42,0.8996487483882442,0.8931128006758258,-0.0065359477124183885,0.0625,0.0
ds_7,M05,S5,2026,0.896358543417367,0.895113600995954,-0.0012449424214129312,0.0625,0.0
ds_7,M06,S1,13,0.8782236871408846,0.9984410493964635,0.12021736225557889,1.0,1.0
ds_7,M06,S1,42,0.9033896040265468,0.9990200881920627,0.0956304841655159,1.0,1.0
ds_7,M06,S1,2026,0.9015634047481181,0.99933187831277,0.0977684735646519,1.0,1.0
ds_7,M06,S3,13,0.8782236871408846,1.0,0.12177631285911539,1.0,1.0
ds_7,M06,S3,42,0.9033896040265468,0.9999999999999999,0.09661039597345311,1.0,1.0
ds_7,M06,S3,2026,0.9015634047481181,1.0,0.09843659525188186,1.0,1.0
ds_7,M06,S5,13,0.8782236871408846,1.0,0.12177631285911539,1.0,1.0
ds_7,M06,S5,42,0.9033896040265468,0.9999999999999999,0.09661039597345311,1.0,1.0
ds_7,M06,S5,2026,0.9015634047481181,1.0,0.09843659525188186,1.0,1.0
ds_7,M07,S1,13,0.8985714925439972,0.9756840266893556,0.07711253414535846,0.5588235294117647,0.5
ds_7,M07,S1,42,0.902601764363441,0.9737136715776276,0.07111190721418659,0.5588235294117647,0.5
ds_7,M07,S1,2026,0.900855313241682,0.9749675339214545,0.07411222067977252,0.5588235294117647,0.5
ds_7,M07,S3,13,0.8985714925439972,0.9756840266893556,0.07711253414535846,0.5588235294117647,0.5
ds_7,M07,S3,42,0.902601764363441,0.9737136715776276,0.07111190721418659,0.5588235294117647,0.5
ds_7,M07,S3,2026,0.900855313241682,0.9749675339214545,0.07411222067977252,0.5588235294117647,0.5
ds_7,M07,S5,13,0.8985714925439972,0.9756840266893556,0.07711253414535846,0.5588235294117647,0.5
ds_7,M07,S5,42,0.902601764363441,0.9737136715776276,0.07111190721418659,0.5588235294117647,0.5
ds_7,M07,S5,2026,0.900855313241682,0.9749675339214545,0.07411222067977252,0.5588235294117647,0.5
ds_7,M08,S1,13,0.8755778805120911,0.8769114509246089,0.0013335704125178038,0.14285714285714285,0.0
ds_7,M08,S1,42,0.8823346372688478,0.8845572546230441,0.0022226173541963767,0.14285714285714285,0.0
ds_7,M08,S1,2026,0.8799786628733997,0.8883801564722618,0.008401493598862109,0.14285714285714285,0.0
ds_7,M08,S3,13,0.8755778805120911,0.8805565433854907,0.004978662873399653,0.0625,0.0
ds_7,M08,S3,42,0.8823346372688478,0.882823613086771,0.0004889758179232873,0.0625,0.0
ds_7,M08,S3,2026,0.8799786628733997,0.8893581081081081,0.009379445234708461,0.0625,0.0
ds_7,M08,S5,13,0.8755778805120911,0.8806454480796586,0.0050675675675675436,0.0625,0.0
ds_7,M08,S5,42,0.8823346372688478,0.881045519203414,-0.0012891180654337475,0.0625,0.0
ds_7,M08,S5,2026,0.8799786628733997,0.8910917496443812,0.01111308677098155,0.0625,0.0
ds_7,M09,S1,13,0.8746219533890767,0.8919231453478029,0.01730119195872626,0.0625,0.0
ds_7,M09,S1,42,0.8846735456324497,0.884451165273083,-0.00022238035936672507,0.0625,0.0
ds_7,M09,S1,2026,0.8869418252979897,0.8868973492261163,-4.447607187341163e-05,0.0625,0.0
ds_7,M09,S3,13,0.8746219533890767,0.8913894324853229,0.016767479096246207,0.0625,0.0
ds_7,M09,S3,42,0.8846735456324497,0.8834282156199964,-0.001245330012453305,0.0625,0.0
ds_7,M09,S3,2026,0.8869418252979897,0.8889432485322897,0.0020014232342999705,0.0625,0.0
ds_7,M09,S5,13,0.8746219533890767,0.8913894324853229,0.016767479096246207,0.0625,0.0
ds_7,M09,S5,42,0.8846735456324497,0.8834282156199964,-0.001245330012453305,0.0625,0.0
ds_7,M09,S5,2026,0.8869418252979897,0.8889432485322897,0.0020014232342999705,0.0625,0.0
ds_7,M10,S1,13,0.8782236871408846,0.9999999999999999,0.12177631285911528,1.0,1.0
ds_7,M10,S1,42,0.9033896040265468,1.0,0.09661039597345322,1.0,1.0
ds_7,M10,S1,2026,0.9015634047481181,1.0,0.09843659525188186,1.0,1.0
ds_7,M10,S3,13,0.8782236871408846,0.9999999999999999,0.12177631285911528,1.0,1.0
ds_7,M10,S3,42,0.9033896040265468,1.0,0.09661039597345322,1.0,1.0
ds_7,M10,S3,2026,0.9015634047481181,1.0,0.09843659525188186,1.0,1.0
ds_7,M10,S5,13,0.8782236871408846,0.9999999999999999,0.12177631285911528,1.0,1.0
ds_7,M10,S5,42,0.9033896040265468,1.0,0.09661039597345322,1.0,1.0
ds_7,M10,S5,2026,0.9015634047481181,1.0,0.09843659525188186,1.0,1.0
ds_7,M11,S1,13,0.9138839285714286,0.9349107142857142,0.021026785714285512,0.39285714285714285,0.5
ds_7,M11,S1,42,0.8954910714285713,0.9400892857142857,0.04459821428571442,0.39285714285714285,0.5
ds_7,M11,S1,2026,0.9047321428571429,0.9353125,0.030580357142857117,0.39285714285714285,0.5
ds_7,M11,S3,13,0.9138839285714286,0.9893080357142857,0.07542410714285708,1.0,1.0
ds_7,M11,S3,42,0.8954910714285713,0.9985267857142858,0.10303571428571445,1.0,1.0
ds_7,M11,S3,2026,0.9047321428571429,0.9949553571428572,0.09022321428571434,1.0,1.0
ds_7,M11,S5,13,0.9138839285714286,1.0,0.08611607142857136,1.0,1.0
ds_7,M11,S5,42,0.8954910714285713,0.9999999999999999,0.10450892857142857,1.0,1.0
ds_7,M11,S5,2026,0.9047321428571429,1.0,0.09526785714285713,1.0,1.0
ds_8,M01,S1,13,0.8982975110594754,1.0,0.10170248894052458,1.0,1.0
ds_8,M01,S1,42,0.8951248938737209,0.9999329728763573,0.10480807900263645,1.0,1.0
ds_8,M01,S1,2026,0.8968675990884311,1.0,0.10313240091156894,1.0,1.0
ds_8,M01,S3,13,0.8982975110594754,1.0,0.10170248894052458,1.0,1.0
ds_8,M01,S3,42,0.8951248938737209,0.9999329728763573,0.10480807900263645,1.0,1.0
ds_8,M01,S3,2026,0.8968675990884311,1.0,0.10313240091156894,1.0,1.0
ds_8,M01,S5,13,0.8982975110594754,1.0,0.10170248894052458,1.0,1.0
ds_8,M01,S5,42,0.8951248938737209,0.9999329728763573,0.10480807900263645,1.0,1.0
ds_8,M01,S5,2026,0.8968675990884311,1.0,0.10313240091156894,1.0,1.0
ds_8,M02,S1,13,0.8851866720192694,1.0,0.11481332798073063,1.0,1.0
ds_8,M02,S1,42,0.8959810874704492,1.0,0.10401891252955076,1.0,1.0
ds_8,M02,S1,2026,0.8884428386636336,1.0,0.1115571613363664,1.0,1.0
ds_8,M02,S3,13,0.8851866720192694,1.0,0.11481332798073063,1.0,1.0
ds_8,M02,S3,42,0.8959810874704492,1.0,0.10401891252955076,1.0,1.0
ds_8,M02,S3,2026,0.8884428386636336,1.0,0.1115571613363664,1.0,1.0
ds_8,M02,S5,13,0.8851866720192694,1.0,0.11481332798073063,1.0,1.0
ds_8,M02,S5,42,0.8959810874704492,1.0,0.10401891252955076,1.0,1.0
ds_8,M02,S5,2026,0.8884428386636336,1.0,0.1115571613363664,1.0,1.0
ds_8,M03,S1,13,0.8851866720192694,0.9764485481065168,0.09126187608724745,1.0,1.0
ds_8,M03,S1,42,0.8959810874704492,0.9716758106962844,0.07569472322583515,1.0,1.0
ds_8,M03,S1,2026,0.8884428386636336,0.9753334225433784,0.0868905838797448,1.0,1.0
ds_8,M03,S3,13,0.8851866720192694,1.0,0.11481332798073063,1.0,1.0
ds_8,M03,S3,42,0.8959810874704492,1.0,0.10401891252955076,1.0,1.0
ds_8,M03,S3,2026,0.8884428386636336,1.0,0.1115571613363664,1.0,1.0
ds_8,M03,S5,13,0.8851866720192694,1.0,0.11481332798073063,1.0,1.0
ds_8,M03,S5,42,0.8959810874704492,1.0,0.10401891252955076,1.0,1.0
ds_8,M03,S5,2026,0.8884428386636336,1.0,0.1115571613363664,1.0,1.0
ds_8,M04,S1,13,0.8851866720192694,0.8953120121325662,0.010125340113296799,0.14285714285714285,0.0
ds_8,M04,S1,42,0.8959810874704492,0.8954012221776172,-0.0005798652928320491,0.14285714285714285,0.0
ds_8,M04,S1,2026,0.8884428386636336,0.8969177929434855,0.008474954279851898,0.14285714285714285,0.0
ds_8,M04,S3,13,0.8851866720192694,0.8958472724028725,0.01066060038360317,0.0625,0.0
ds_8,M04,S3,42,0.8959810874704492,0.8908961149025381,-0.0050849725679111835,0.0625,0.0
ds_8,M04,S3,2026,0.8884428386636336,0.8970962130335876,0.008653374369953948,0.0625,0.0
ds_8,M04,S5,13,0.8851866720192694,0.8910299299701145,0.005843257950845171,0.16666666666666666,0.0
ds_8,M04,S5,42,0.8959810874704492,0.8939738614568,-0.0020072260136492215,0.16666666666666666,0.0
ds_8,M04,S5,2026,0.8884428386636336,0.8973638431687407,0.008921004505107133,0.16666666666666666,0.0
ds_8,M05,S1,13,0.8851866720192694,0.8929925509612382,0.007805878941968825,0.3333333333333333,1.0
ds_8,M05,S1,42,0.8959810874704492,0.8941522815469021,-0.001828805923547172,0.3333333333333333,1.0
ds_8,M05,S1,2026,0.8884428386636336,0.8858111423346269,-0.0026316963290067275,0.3333333333333333,1.0
ds_8,M05,S3,13,0.8851866720192694,0.8861679825148312,0.0009813104955618268,0.0625,0.0
ds_8,M05,S3,42,0.8959810874704492,0.8891119140015166,-0.006869173468932677,0.0625,0.0
ds_8,M05,S3,2026,0.8884428386636336,0.8978991034390472,0.009456264775413614,0.0625,0.0
ds_8,M05,S5,13,0.8851866720192694,0.8863017975824078,0.0011151255631384194,0.0625,0.0
ds_8,M05,S5,42,0.8959810874704492,0.8869708729202909,-0.00901021455015838,0.0625,0.0
ds_8,M05,S5,2026,0.8884428386636336,0.894063071501851,0.005620232838217443,0.0625,0.0
ds_8,M06,S1,13,0.8981547512925656,0.9988857193795685,0.10073096808700288,1.0,1.0
ds_8,M06,S1,42,0.9001604564093422,0.9995988589766447,0.09943840256730252,1.0,1.0
ds_8,M06,S1,2026,0.8994918880370831,0.9992868604029238,0.09979497236584067,1.0,1.0
ds_8,M06,S3,13,0.8981547512925656,1.0,0.10184524870743439,1.0,1.0
ds_8,M06,S3,42,0.9001604564093422,1.0,0.09983954359065783,1.0,1.0
ds_8,M06,S3,2026,0.8994918880370831,1.0,0.10050811196291687,1.0,1.0
ds_8,M06,S5,13,0.8981547512925656,1.0,0.10184524870743439,1.0,1.0
ds_8,M06,S5,42,0.9001604564093422,1.0,0.09983954359065783,1.0,1.0
ds_8,M06,S5,2026,0.8994918880370831,1.0,0.10050811196291687,1.0,1.0
ds_8,M07,S1,13,0.8934240362811792,0.972433417811569,0.07900938153038983,0.45,1.0
ds_8,M07,S1,42,0.8985371926548397,0.9738562091503268,0.07531901649548711,0.45,1.0
ds_8,M07,S1,2026,0.8952469876839624,0.973945133608999,0.07869814592503666,0.45,1.0
ds_8,M07,S3,13,0.8934240362811792,0.972433417811569,0.07900938153038983,0.45,1.0
ds_8,M07,S3,42,0.8985371926548397,0.9738562091503268,0.07531901649548711,0.45,1.0
ds_8,M07,S3,2026,0.8952469876839624,0.973945133608999,0.07869814592503666,0.45,1.0
ds_8,M07,S5,13,0.8934240362811792,0.972433417811569,0.07900938153038983,0.45,1.0
ds_8,M07,S5,42,0.8985371926548397,0.9738562091503268,0.07531901649548711,0.45,1.0
ds_8,M07,S5,2026,0.8952469876839624,0.973945133608999,0.07869814592503666,0.45,1.0
ds_8,M08,S1,13,0.8953483176191965,0.8840430760981276,-0.011305241521068932,0.0625,0.0
ds_8,M08,S1,42,0.889449930738639,0.8712408954823719,-0.018209035256267048,0.0625,0.0
ds_8,M08,S1,2026,0.8944546226372939,0.8953036328701014,0.0008490102328074789,0.0625,0.0
ds_8,M08,S3,13,0.8953483176191965,0.8898967782295902,-0.005451539389606297,0.16666666666666666,0.0
ds_8,M08,S3,42,0.889449930738639,0.8690960275258054,-0.02035390321283359,0.16666666666666666,0.0
ds_8,M08,S3,2026,0.8944546226372939,0.8992805755395684,0.0048259529022745,0.16666666666666666,0.0
ds_8,M08,S5,13,0.8953483176191965,0.8905223647169221,-0.0048259529022743886,0.0625,0.0
ds_8,M08,S5,42,0.889449930738639,0.8689619732785201,-0.02048795746011889,0.0625,0.0
ds_8,M08,S5,2026,0.8944546226372939,0.890790473211493,-0.0036641494258009555,0.0625,0.0
ds_8,M09,S1,13,0.8836989750044957,0.8891386441287538,0.005439669124258084,0.0625,0.0
ds_8,M09,S1,42,0.8925103398669304,0.8908469699694299,-0.0016633698975004885,0.0625,0.0
ds_8,M09,S1,2026,0.881765869447941,0.8841934903794281,0.0024276209314870734,0.0625,0.0
ds_8,M09,S3,13,0.8836989750044957,0.8988041719115267,0.015105196907031049,0.16666666666666666,0.0
ds_8,M09,S3,42,0.8925103398669304,0.890127674878619,-0.0023826649883114115,0.16666666666666666,0.0
