ds,mech,strategy,budget,auc,oracle_auc,regret,n_quar,legit_ret,leak_recall
ds_3,M11,G2_oracle_remove_all,0.2,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G3_fixed_field_budget,0.2,0.59875,0.85,0.25125,4,0.8666666666666667,1.0
ds_3,M11,G4_fixed_group_budget,0.2,0.59875,0.85,0.25125,4,0.8666666666666667,1.0
ds_3,M11,G6_graph_cut,0.2,0.59875,0.85,0.25125,4,0.8666666666666667,1.0
ds_3,M11,G7_lifecycle_removal,0.2,1.0,0.85,0.15000000000000002,0,1.0,0.0
ds_3,M11,G1_no_removal,0.3,1.0,0.85,0.15000000000000002,0,1.0,0.0
ds_3,M11,G2_oracle_remove_all,0.3,0.85,0.85,0.0,2,1.0,1.0
ds_3,M11,G3_fixed_field_budget,0.3,0.5141666666666667,0.85,0.3358333333333333,6,0.7333333333333333,1.0
ds_3,M11,G4_fixed_group_budget,0.3,0.5141666666666667,0.85,0.3358333333333333,6,0.7333333333333333,1.0
ds_3,M11,G6_graph_cut,0.3,0.5141666666666667,0.85,0.3358333333333333,6,0.7333333333333333,1.0
ds_3,M11,G7_lifecycle_removal,0.3,1.0,0.85,0.15000000000000002,0,1.0,0.0
