ds,mech,str,model,seed,strategy,auc,oracle_auc,oracle_regret,n_quarantined,n_kept,legit_retention,leakage_recall
ds_3,M01,S5,lr,42,G3_fixed_field_budget,0.6314102564102565,0.8657852564102564,0.2343749999999999,2,11,0.9166666666666666,1.0
ds_3,M01,S5,catboost,42,G5_score_threshold,1.0,0.874198717948718,0.12580128205128205,0,13,1.0,0.0
ds_3,M01,S5,lr,42,G5_score_threshold,1.0,0.8657852564102564,0.1342147435897436,0,13,1.0,0.0
ds_3,M01,S5,catboost,42,G7_lifecycle_removal,1.0,0.874198717948718,0.12580128205128205,0,13,1.0,0.0
ds_3,M01,S5,lr,42,G7_lifecycle_removal,1.0,0.8657852564102564,0.1342147435897436,0,13,1.0,0.0
ds_3,M02,S3,catboost,42,G1_no_removal,1.0,0.856682769726248,0.14331723027375198,0,13,1.0,0.0
ds_3,M02,S3,lr,42,G1_no_removal,1.0,0.9021739130434783,0.09782608695652173,0,13,1.0,0.0
ds_3,M02,S3,catboost,42,G2_oracle_remove_all,0.856682769726248,0.856682769726248,0.0,1,12,1.0,1.0
ds_3,M02,S3,lr,42,G2_oracle_remove_all,0.9021739130434783,0.9021739130434783,0.0,1,12,1.0,1.0
ds_3,M02,S3,catboost,42,G3_fixed_field_budget,0.6646537842190016,0.856682769726248,0.19202898550724645,2,11,0.9166666666666666,1.0
ds_3,M02,S3,lr,42,G3_fixed_field_budget,0.6553945249597424,0.9021739130434783,0.2467793880837359,2,11,0.9166666666666666,1.0
ds_3,M02,S3,catboost,42,G5_score_threshold,1.0,0.856682769726248,0.14331723027375198,0,13,1.0,0.0
ds_3,M02,S3,lr,42,G5_score_threshold,1.0,0.9021739130434783,0.09782608695652173,0,13,1.0,0.0
ds_3,M02,S3,catboost,42,G7_lifecycle_removal,1.0,0.856682769726248,0.14331723027375198,0,13,1.0,0.0
ds_3,M02,S3,lr,42,G7_lifecycle_removal,1.0,0.9021739130434783,0.09782608695652173,0,13,1.0,0.0
ds_3,M02,S5,catboost,42,G1_no_removal,1.0,0.856682769726248,0.14331723027375198,0,13,1.0,0.0
ds_3,M02,S5,lr,42,G1_no_removal,1.0,0.9021739130434783,0.09782608695652173,0,13,1.0,0.0
ds_3,M02,S5,catboost,42,G2_oracle_remove_all,0.856682769726248,0.856682769726248,0.0,1,12,1.0,1.0
ds_3,M02,S5,lr,42,G2_oracle_remove_all,0.9021739130434783,0.9021739130434783,0.0,1,12,1.0,1.0
ds_3,M02,S5,catboost,42,G3_fixed_field_budget,0.6646537842190016,0.856682769726248,0.19202898550724645,2,11,0.9166666666666666,1.0
ds_3,M02,S5,lr,42,G3_fixed_field_budget,0.6553945249597424,0.9021739130434783,0.2467793880837359,2,11,0.9166666666666666,1.0
ds_3,M02,S5,catboost,42,G5_score_threshold,1.0,0.856682769726248,0.14331723027375198,0,13,1.0,0.0
ds_3,M02,S5,lr,42,G5_score_threshold,1.0,0.9021739130434783,0.09782608695652173,0,13,1.0,0.0
ds_3,M02,S5,catboost,42,G7_lifecycle_removal,1.0,0.856682769726248,0.14331723027375198,0,13,1.0,0.0
ds_3,M02,S5,lr,42,G7_lifecycle_removal,1.0,0.9021739130434783,0.09782608695652173,0,13,1.0,0.0
ds_3,M04,S3,catboost,42,G1_no_removal,0.8631239935587761,0.856682769726248,0.006441223832528098,0,13,1.0,0.0
ds_3,M04,S3,lr,42,G1_no_removal,0.9021739130434783,0.9021739130434783,0.0,0,13,1.0,0.0
ds_3,M04,S3,catboost,42,G2_oracle_remove_all,0.856682769726248,0.856682769726248,0.0,1,12,1.0,1.0
ds_3,M04,S3,lr,42,G2_oracle_remove_all,0.9021739130434783,0.9021739130434783,0.0,1,12,1.0,1.0
ds_3,M04,S3,catboost,42,G3_fixed_field_budget,0.5265700483091788,0.856682769726248,0.33011272141706927,2,11,0.8333333333333334,0.0
ds_3,M04,S3,lr,42,G3_fixed_field_budget,0.46779388083735907,0.9021739130434783,0.4343800322061192,2,11,0.8333333333333334,0.0
ds_3,M04,S3,catboost,42,G5_score_threshold,0.8631239935587761,0.856682769726248,0.006441223832528098,0,13,1.0,0.0
ds_3,M04,S3,lr,42,G5_score_threshold,0.9021739130434783,0.9021739130434783,0.0,0,13,1.0,0.0
ds_3,M04,S3,catboost,42,G7_lifecycle_removal,0.8631239935587761,0.856682769726248,0.006441223832528098,0,13,1.0,0.0
ds_3,M04,S3,lr,42,G7_lifecycle_removal,0.9021739130434783,0.9021739130434783,0.0,0,13,1.0,0.0
ds_3,M04,S5,catboost,42,G1_no_removal,0.8615136876006442,0.856682769726248,0.004830917874396157,0,13,1.0,0.0
ds_3,M04,S5,lr,42,G1_no_removal,0.9029790660225443,0.9021739130434783,0.0008051529790660261,0,13,1.0,0.0
ds_3,M04,S5,catboost,42,G2_oracle_remove_all,0.856682769726248,0.856682769726248,0.0,1,12,1.0,1.0
ds_3,M04,S5,lr,42,G2_oracle_remove_all,0.9021739130434783,0.9021739130434783,0.0,1,12,1.0,1.0
ds_3,M04,S5,catboost,42,G3_fixed_field_budget,0.5157004830917875,0.856682769726248,0.3409822866344605,2,11,0.8333333333333334,0.0
ds_3,M04,S5,lr,42,G3_fixed_field_budget,0.465780998389694,0.9021739130434783,0.43639291465378427,2,11,0.8333333333333334,0.0
ds_3,M04,S5,catboost,42,G5_score_threshold,0.8615136876006442,0.856682769726248,0.004830917874396157,0,13,1.0,0.0
ds_3,M04,S5,lr,42,G5_score_threshold,0.9029790660225443,0.9021739130434783,0.0008051529790660261,0,13,1.0,0.0
ds_3,M04,S5,catboost,42,G7_lifecycle_removal,0.8615136876006442,0.856682769726248,0.004830917874396157,0,13,1.0,0.0
ds_3,M04,S5,lr,42,G7_lifecycle_removal,0.9029790660225443,0.9021739130434783,0.0008051529790660261,0,13,1.0,0.0
ds_3,M05,S3,catboost,42,G1_no_removal,0.8590982286634461,0.856682769726248,0.0024154589371980784,0,13,1.0,0.0
ds_3,M05,S3,lr,42,G1_no_removal,0.9041867954911433,0.9021739130434783,0.0020128824476650653,0,13,1.0,0.0
ds_3,M05,S3,catboost,42,G2_oracle_remove_all,0.856682769726248,0.856682769726248,0.0,1,12,1.0,1.0
ds_3,M05,S3,lr,42,G2_oracle_remove_all,0.9021739130434783,0.9021739130434783,0.0,1,12,1.0,1.0
ds_3,M05,S3,catboost,42,G3_fixed_field_budget,0.5016103059581322,0.856682769726248,0.35507246376811585,2,11,0.8333333333333334,0.0
ds_3,M05,S3,lr,42,G3_fixed_field_budget,0.4859098228663446,0.9021739130434783,0.41626409017713367,2,11,0.8333333333333334,0.0
ds_3,M05,S3,catboost,42,G5_score_threshold,0.8590982286634461,0.856682769726248,0.0024154589371980784,0,13,1.0,0.0
ds_3,M05,S3,lr,42,G5_score_threshold,0.9041867954911433,0.9021739130434783,0.0020128824476650653,0,13,1.0,0.0
ds_3,M05,S3,catboost,42,G7_lifecycle_removal,0.8590982286634461,0.856682769726248,0.0024154589371980784,0,13,1.0,0.0
ds_3,M05,S3,lr,42,G7_lifecycle_removal,0.9041867954911433,0.9021739130434783,0.0020128824476650653,0,13,1.0,0.0
ds_3,M05,S5,catboost,42,G1_no_removal,0.8582930756843801,0.856682769726248,0.0016103059581320522,0,13,1.0,0.0
ds_3,M05,S5,lr,42,G1_no_removal,0.9025764895330113,0.9021739130434783,0.00040257648953301306,0,13,1.0,0.0
ds_3,M05,S5,catboost,42,G2_oracle_remove_all,0.856682769726248,0.856682769726248,0.0,1,12,1.0,1.0
ds_3,M05,S5,lr,42,G2_oracle_remove_all,0.9021739130434783,0.9021739130434783,0.0,1,12,1.0,1.0
ds_3,M05,S5,catboost,42,G3_fixed_field_budget,0.48752012882447665,0.856682769726248,0.36916264090177137,2,11,0.8333333333333334,0.0
ds_3,M05,S5,lr,42,G3_fixed_field_budget,0.48590982286634454,0.9021739130434783,0.4162640901771337,2,11,0.8333333333333334,0.0
ds_3,M05,S5,catboost,42,G5_score_threshold,0.8582930756843801,0.856682769726248,0.0016103059581320522,0,13,1.0,0.0
ds_3,M05,S5,lr,42,G5_score_threshold,0.9025764895330113,0.9021739130434783,0.00040257648953301306,0,13,1.0,0.0
ds_3,M05,S5,catboost,42,G7_lifecycle_removal,0.8582930756843801,0.856682769726248,0.0016103059581320522,0,13,1.0,0.0
ds_3,M05,S5,lr,42,G7_lifecycle_removal,0.9025764895330113,0.9021739130434783,0.00040257648953301306,0,13,1.0,0.0
ds_3,M06,S3,catboost,42,G1_no_removal,1.0,0.8887555022008804,0.1112444977991196,0,14,1.0,0.0
ds_3,M06,S3,lr,42,G1_no_removal,1.0,0.8771508603441377,0.1228491396558623,0,14,1.0,0.0
ds_3,M06,S3,catboost,42,G2_oracle_remove_all,0.8887555022008804,0.8887555022008804,0.0,2,12,1.0,1.0
ds_3,M06,S3,lr,42,G2_oracle_remove_all,0.8771508603441377,0.8771508603441377,0.0,2,12,1.0,1.0
ds_3,M06,S3,catboost,42,G3_fixed_field_budget,0.8887555022008804,0.8887555022008804,0.0,2,12,1.0,1.0
ds_3,M06,S3,lr,42,G3_fixed_field_budget,0.8771508603441377,0.8771508603441377,0.0,2,12,1.0,1.0
ds_3,M06,S3,catboost,42,G5_score_threshold,1.0,0.8887555022008804,0.1112444977991196,0,14,1.0,0.0
ds_3,M06,S3,lr,42,G5_score_threshold,1.0,0.8771508603441377,0.1228491396558623,0,14,1.0,0.0
ds_3,M06,S3,catboost,42,G7_lifecycle_removal,1.0,0.8887555022008804,0.1112444977991196,0,14,1.0,0.0
ds_3,M06,S3,lr,42,G7_lifecycle_removal,1.0,0.8771508603441377,0.1228491396558623,0,14,1.0,0.0
ds_3,M06,S5,catboost,42,G1_no_removal,1.0,0.8887555022008804,0.1112444977991196,0,14,1.0,0.0
ds_3,M06,S5,lr,42,G1_no_removal,1.0,0.8771508603441377,0.1228491396558623,0,14,1.0,0.0
ds_3,M06,S5,catboost,42,G2_oracle_remove_all,0.8887555022008804,0.8887555022008804,0.0,2,12,1.0,1.0
ds_3,M06,S5,lr,42,G2_oracle_remove_all,0.8771508603441377,0.8771508603441377,0.0,2,12,1.0,1.0
ds_3,M06,S5,catboost,42,G3_fixed_field_budget,0.8887555022008804,0.8887555022008804,0.0,2,12,1.0,1.0
ds_3,M06,S5,lr,42,G3_fixed_field_budget,0.8771508603441377,0.8771508603441377,0.0,2,12,1.0,1.0
ds_3,M06,S5,catboost,42,G5_score_threshold,1.0,0.8887555022008804,0.1112444977991196,0,14,1.0,0.0
ds_3,M06,S5,lr,42,G5_score_threshold,1.0,0.8771508603441377,0.1228491396558623,0,14,1.0,0.0
ds_3,M06,S5,catboost,42,G7_lifecycle_removal,1.0,0.8887555022008804,0.1112444977991196,0,14,1.0,0.0
ds_3,M06,S5,lr,42,G7_lifecycle_removal,1.0,0.8771508603441377,0.1228491396558623,0,14,1.0,0.0
ds_3,M08,S3,catboost,42,G1_no_removal,0.8602020202020202,0.8707070707070708,0.010505050505050573,0,13,1.0,0.0
ds_3,M08,S3,lr,42,G1_no_removal,0.9038383838383838,0.9038383838383838,0.0,0,13,1.0,0.0
ds_3,M08,S3,catboost,42,G2_oracle_remove_all,0.8707070707070708,0.8707070707070708,0.0,1,12,1.0,1.0
ds_3,M08,S3,lr,42,G2_oracle_remove_all,0.9038383838383838,0.9038383838383838,0.0,1,12,1.0,1.0
ds_3,M08,S3,catboost,42,G3_fixed_field_budget,0.5951515151515151,0.8707070707070708,0.27555555555555566,2,11,0.8333333333333334,0.0
ds_3,M08,S3,lr,42,G3_fixed_field_budget,0.6836363636363636,0.9038383838383838,0.22020202020202018,2,11,0.8333333333333334,0.0
ds_3,M08,S3,catboost,42,G5_score_threshold,0.8602020202020202,0.8707070707070708,0.010505050505050573,0,13,1.0,0.0
ds_3,M08,S3,lr,42,G5_score_threshold,0.9038383838383838,0.9038383838383838,0.0,0,13,1.0,0.0
ds_3,M08,S3,catboost,42,G7_lifecycle_removal,0.8602020202020202,0.8707070707070708,0.010505050505050573,0,13,1.0,0.0
ds_3,M08,S3,lr,42,G7_lifecycle_removal,0.9038383838383838,0.9038383838383838,0.0,0,13,1.0,0.0
ds_3,M08,S5,catboost,42,G1_no_removal,0.8703030303030304,0.8707070707070708,0.00040404040404040664,0,13,1.0,0.0
ds_3,M08,S5,lr,42,G1_no_removal,0.9038383838383838,0.9038383838383838,0.0,0,13,1.0,0.0
ds_3,M08,S5,catboost,42,G2_oracle_remove_all,0.8707070707070708,0.8707070707070708,0.0,1,12,1.0,1.0
ds_3,M08,S5,lr,42,G2_oracle_remove_all,0.9038383838383838,0.9038383838383838,0.0,1,12,1.0,1.0
ds_3,M08,S5,catboost,42,G3_fixed_field_budget,0.5818181818181818,0.8707070707070708,0.288888888888889,2,11,0.8333333333333334,0.0
ds_3,M08,S5,lr,42,G3_fixed_field_budget,0.6816161616161616,0.9038383838383838,0.2222222222222222,2,11,0.8333333333333334,0.0
ds_3,M08,S5,catboost,42,G5_score_threshold,0.8703030303030304,0.8707070707070708,0.00040404040404040664,0,13,1.0,0.0
ds_3,M08,S5,lr,42,G5_score_threshold,0.9038383838383838,0.9038383838383838,0.0,0,13,1.0,0.0
ds_3,M08,S5,catboost,42,G7_lifecycle_removal,0.8703030303030304,0.8707070707070708,0.00040404040404040664,0,13,1.0,0.0
ds_3,M08,S5,lr,42,G7_lifecycle_removal,0.9038383838383838,0.9038383838383838,0.0,0,13,1.0,0.0
ds_3,M11,S3,catboost,42,G1_no_removal,0.9997999199679871,0.8515406162464987,0.14825930372148843,0,14,1.0,0.0
ds_3,M11,S3,lr,42,G1_no_removal,0.9539815926370548,0.8579431772709083,0.09603841536614655,0,14,1.0,0.0
ds_3,M11,S3,catboost,42,G2_oracle_remove_all,0.8515406162464987,0.8515406162464987,0.0,2,12,1.0,1.0
ds_3,M11,S3,lr,42,G2_oracle_remove_all,0.8579431772709083,0.8579431772709083,0.0,2,12,1.0,1.0
ds_3,M11,S3,catboost,42,G3_fixed_field_budget,0.8579431772709083,0.8515406162464987,0.006402561024409614,2,12,0.9166666666666666,0.5
ds_3,M11,S3,lr,42,G3_fixed_field_budget,0.7719087635054022,0.8579431772709083,0.08603441376550613,2,12,0.9166666666666666,0.5
ds_3,M11,S3,catboost,42,G5_score_threshold,0.9997999199679871,0.8515406162464987,0.14825930372148843,0,14,1.0,0.0
ds_3,M11,S3,lr,42,G5_score_threshold,0.9539815926370548,0.8579431772709083,0.09603841536614655,0,14,1.0,0.0
ds_3,M11,S3,catboost,42,G7_lifecycle_removal,0.9997999199679871,0.8515406162464987,0.14825930372148843,0,14,1.0,0.0
ds_3,M11,S3,lr,42,G7_lifecycle_removal,0.9539815926370548,0.8579431772709083,0.09603841536614655,0,14,1.0,0.0
ds_3,M11,S5,catboost,42,G1_no_removal,1.0,0.8515406162464987,0.14845938375350132,0,14,1.0,0.0
ds_3,M11,S5,lr,42,G1_no_removal,0.9991996798719487,0.8579431772709083,0.1412565026010404,0,14,1.0,0.0
ds_3,M11,S5,catboost,42,G2_oracle_remove_all,0.8515406162464987,0.8515406162464987,0.0,2,12,1.0,1.0
ds_3,M11,S5,lr,42,G2_oracle_remove_all,0.8579431772709083,0.8579431772709083,0.0,2,12,1.0,1.0
ds_3,M11,S5,catboost,42,G3_fixed_field_budget,0.8515406162464987,0.8515406162464987,0.0,2,12,1.0,1.0
ds_3,M11,S5,lr,42,G3_fixed_field_budget,0.8579431772709083,0.8579431772709083,0.0,2,12,1.0,1.0
ds_3,M11,S5,catboost,42,G5_score_threshold,1.0,0.8515406162464987,0.14845938375350132,0,14,1.0,0.0
ds_3,M11,S5,lr,42,G5_score_threshold,0.9991996798719487,0.8579431772709083,0.1412565026010404,0,14,1.0,0.0
ds_3,M11,S5,catboost,42,G7_lifecycle_removal,1.0,0.8515406162464987,0.14845938375350132,0,14,1.0,0.0
ds_3,M11,S5,lr,42,G7_lifecycle_removal,0.9991996798719487,0.8579431772709083,0.1412565026010404,0,14,1.0,0.0
ds_4,M01,S3,catboost,42,G1_no_removal,1.0,0.9040545965475711,0.09594540345242886,0,13,1.0,0.0
ds_4,M01,S3,lr,42,G1_no_removal,0.9983942191890807,0.9177037334403855,0.0806904857486952,0,13,1.0,0.0
ds_4,M01,S3,catboost,42,G2_oracle_remove_all,0.9040545965475711,0.9040545965475711,0.0,1,12,1.0,1.0
ds_4,M01,S3,lr,42,G2_oracle_remove_all,0.9177037334403855,0.9177037334403855,0.0,1,12,1.0,1.0
ds_4,M01,S3,catboost,42,G3_fixed_field_budget,0.6668004817342432,0.9040545965475711,0.23725411481332792,2,11,0.9166666666666666,1.0
ds_4,M01,S3,lr,42,G3_fixed_field_budget,0.7181854676836612,0.9177037334403855,0.19951826575672427,2,11,0.9166666666666666,1.0
ds_4,M01,S3,catboost,42,G5_score_threshold,1.0,0.9040545965475711,0.09594540345242886,0,13,1.0,0.0
ds_4,M01,S3,lr,42,G5_score_threshold,0.9983942191890807,0.9177037334403855,0.0806904857486952,0,13,1.0,0.0
ds_4,M01,S3,catboost,42,G7_lifecycle_removal,1.0,0.9040545965475711,0.09594540345242886,0,13,1.0,0.0
ds_4,M01,S3,lr,42,G7_lifecycle_removal,0.9983942191890807,0.9177037334403855,0.0806904857486952,0,13,1.0,0.0
ds_4,M01,S5,catboost,42,G1_no_removal,1.0,0.9040545965475711,0.09594540345242886,0,13,1.0,0.0
ds_4,M01,S5,lr,42,G1_no_removal,1.0,0.9177037334403855,0.08229626655961453,0,13,1.0,0.0
ds_4,M01,S5,catboost,42,G2_oracle_remove_all,0.9040545965475711,0.9040545965475711,0.0,1,12,1.0,1.0
ds_4,M01,S5,lr,42,G2_oracle_remove_all,0.9177037334403855,0.9177037334403855,0.0,1,12,1.0,1.0
ds_4,M01,S5,catboost,42,G3_fixed_field_budget,0.6668004817342432,0.9040545965475711,0.23725411481332792,2,11,0.9166666666666666,1.0
ds_4,M01,S5,lr,42,G3_fixed_field_budget,0.7181854676836612,0.9177037334403855,0.19951826575672427,2,11,0.9166666666666666,1.0
ds_4,M01,S5,catboost,42,G5_score_threshold,1.0,0.9040545965475711,0.09594540345242886,0,13,1.0,0.0
ds_4,M01,S5,lr,42,G5_score_threshold,1.0,0.9177037334403855,0.08229626655961453,0,13,1.0,0.0
ds_4,M01,S5,catboost,42,G7_lifecycle_removal,1.0,0.9040545965475711,0.09594540345242886,0,13,1.0,0.0
ds_4,M01,S5,lr,42,G7_lifecycle_removal,1.0,0.9177037334403855,0.08229626655961453,0,13,1.0,0.0
ds_4,M02,S3,catboost,42,G1_no_removal,1.0,0.9252525252525252,0.07474747474747478,0,13,1.0,0.0
ds_4,M02,S3,lr,42,G1_no_removal,1.0,0.9535353535353535,0.04646464646464654,0,13,1.0,0.0
ds_4,M02,S3,catboost,42,G2_oracle_remove_all,0.9252525252525252,0.9252525252525252,0.0,1,12,1.0,1.0
ds_4,M02,S3,lr,42,G2_oracle_remove_all,0.9535353535353535,0.9535353535353535,0.0,1,12,1.0,1.0
ds_4,M02,S3,catboost,42,G3_fixed_field_budget,0.7052525252525252,0.9252525252525252,0.21999999999999997,2,11,0.9166666666666666,1.0
ds_4,M02,S3,lr,42,G3_fixed_field_budget,0.7632323232323233,0.9535353535353535,0.1903030303030302,2,11,0.9166666666666666,1.0
ds_4,M02,S3,catboost,42,G5_score_threshold,1.0,0.9252525252525252,0.07474747474747478,0,13,1.0,0.0
ds_4,M02,S3,lr,42,G5_score_threshold,1.0,0.9535353535353535,0.04646464646464654,0,13,1.0,0.0
ds_4,M02,S3,catboost,42,G7_lifecycle_removal,1.0,0.9252525252525252,0.07474747474747478,0,13,1.0,0.0
ds_4,M02,S3,lr,42,G7_lifecycle_removal,1.0,0.9535353535353535,0.04646464646464654,0,13,1.0,0.0
ds_4,M02,S5,catboost,42,G1_no_removal,1.0,0.9252525252525252,0.07474747474747478,0,13,1.0,0.0
ds_4,M02,S5,lr,42,G1_no_removal,1.0,0.9535353535353535,0.04646464646464654,0,13,1.0,0.0
ds_4,M02,S5,catboost,42,G2_oracle_remove_all,0.9252525252525252,0.9252525252525252,0.0,1,12,1.0,1.0
ds_4,M02,S5,lr,42,G2_oracle_remove_all,0.9535353535353535,0.9535353535353535,0.0,1,12,1.0,1.0
ds_4,M02,S5,catboost,42,G3_fixed_field_budget,0.7052525252525252,0.9252525252525252,0.21999999999999997,2,11,0.9166666666666666,1.0
ds_4,M02,S5,lr,42,G3_fixed_field_budget,0.7632323232323233,0.9535353535353535,0.1903030303030302,2,11,0.9166666666666666,1.0
ds_4,M02,S5,catboost,42,G5_score_threshold,1.0,0.9252525252525252,0.07474747474747478,0,13,1.0,0.0
ds_4,M02,S5,lr,42,G5_score_threshold,1.0,0.9535353535353535,0.04646464646464654,0,13,1.0,0.0
ds_4,M02,S5,catboost,42,G7_lifecycle_removal,1.0,0.9252525252525252,0.07474747474747478,0,13,1.0,0.0
ds_4,M02,S5,lr,42,G7_lifecycle_removal,1.0,0.9535353535353535,0.04646464646464654,0,13,1.0,0.0
ds_4,M04,S3,catboost,42,G1_no_removal,0.9256565656565656,0.9252525252525252,0.00040404040404040664,0,13,1.0,0.0
ds_4,M04,S3,lr,42,G1_no_removal,0.9519191919191918,0.9535353535353535,0.0016161616161616266,0,13,1.0,0.0
ds_4,M04,S3,catboost,42,G2_oracle_remove_all,0.9252525252525252,0.9252525252525252,0.0,1,12,1.0,1.0
ds_4,M04,S3,lr,42,G2_oracle_remove_all,0.9535353535353535,0.9535353535353535,0.0,1,12,1.0,1.0
ds_4,M04,S3,catboost,42,G3_fixed_field_budget,0.4822222222222222,0.9252525252525252,0.443030303030303,2,11,0.8333333333333334,0.0
ds_4,M04,S3,lr,42,G3_fixed_field_budget,0.5563636363636364,0.9535353535353535,0.39717171717171706,2,11,0.8333333333333334,0.0
ds_4,M04,S3,catboost,42,G5_score_threshold,0.9256565656565656,0.9252525252525252,0.00040404040404040664,0,13,1.0,0.0
ds_4,M04,S3,lr,42,G5_score_threshold,0.9519191919191918,0.9535353535353535,0.0016161616161616266,0,13,1.0,0.0
ds_4,M04,S3,catboost,42,G7_lifecycle_removal,0.9256565656565656,0.9252525252525252,0.00040404040404040664,0,13,1.0,0.0
ds_4,M04,S3,lr,42,G7_lifecycle_removal,0.9519191919191918,0.9535353535353535,0.0016161616161616266,0,13,1.0,0.0
ds_4,M04,S5,catboost,42,G1_no_removal,0.9292929292929292,0.9252525252525252,0.004040404040403955,0,13,1.0,0.0
ds_4,M04,S5,lr,42,G1_no_removal,0.9511111111111111,0.9535353535353535,0.002424242424242329,0,13,1.0,0.0
ds_4,M04,S5,catboost,42,G2_oracle_remove_all,0.9252525252525252,0.9252525252525252,0.0,1,12,1.0,1.0
ds_4,M04,S5,lr,42,G2_oracle_remove_all,0.9535353535353535,0.9535353535353535,0.0,1,12,1.0,1.0
ds_4,M04,S5,catboost,42,G3_fixed_field_budget,0.3434343434343434,0.9252525252525252,0.5818181818181818,2,11,0.8333333333333334,0.0
ds_4,M04,S5,lr,42,G3_fixed_field_budget,0.5563636363636363,0.9535353535353535,0.3971717171717172,2,11,0.8333333333333334,0.0
ds_4,M04,S5,catboost,42,G5_score_threshold,0.9292929292929292,0.9252525252525252,0.004040404040403955,0,13,1.0,0.0
ds_4,M04,S5,lr,42,G5_score_threshold,0.9511111111111111,0.9535353535353535,0.002424242424242329,0,13,1.0,0.0
ds_4,M04,S5,catboost,42,G7_lifecycle_removal,0.9292929292929292,0.9252525252525252,0.004040404040403955,0,13,1.0,0.0
ds_4,M04,S5,lr,42,G7_lifecycle_removal,0.9511111111111111,0.9535353535353535,0.002424242424242329,0,13,1.0,0.0
ds_4,M05,S3,catboost,42,G1_no_removal,0.9248484848484849,0.9252525252525252,0.0004040404040402956,0,13,1.0,0.0
ds_4,M05,S3,lr,42,G1_no_removal,0.9527272727272728,0.9535353535353535,0.0008080808080807023,0,13,1.0,0.0
ds_4,M05,S3,catboost,42,G2_oracle_remove_all,0.9252525252525252,0.9252525252525252,0.0,1,12,1.0,1.0
ds_4,M05,S3,lr,42,G2_oracle_remove_all,0.9535353535353535,0.9535353535353535,0.0,1,12,1.0,1.0
ds_4,M05,S3,catboost,42,G3_fixed_field_budget,0.5238383838383838,0.9252525252525252,0.40141414141414145,2,11,0.8333333333333334,0.0
ds_4,M05,S3,lr,42,G3_fixed_field_budget,0.5672727272727273,0.9535353535353535,0.3862626262626262,2,11,0.8333333333333334,0.0
ds_4,M05,S3,catboost,42,G5_score_threshold,0.9248484848484849,0.9252525252525252,0.0004040404040402956,0,13,1.0,0.0
ds_4,M05,S3,lr,42,G5_score_threshold,0.9527272727272728,0.9535353535353535,0.0008080808080807023,0,13,1.0,0.0
ds_4,M05,S3,catboost,42,G7_lifecycle_removal,0.9248484848484849,0.9252525252525252,0.0004040404040402956,0,13,1.0,0.0
ds_4,M05,S3,lr,42,G7_lifecycle_removal,0.9527272727272728,0.9535353535353535,0.0008080808080807023,0,13,1.0,0.0
ds_4,M05,S5,catboost,42,G1_no_removal,0.9256565656565656,0.9252525252525252,0.00040404040404040664,0,13,1.0,0.0
ds_4,M05,S5,lr,42,G1_no_removal,0.9527272727272728,0.9535353535353535,0.0008080808080807023,0,13,1.0,0.0
ds_4,M05,S5,catboost,42,G2_oracle_remove_all,0.9252525252525252,0.9252525252525252,0.0,1,12,1.0,1.0
ds_4,M05,S5,lr,42,G2_oracle_remove_all,0.9535353535353535,0.9535353535353535,0.0,1,12,1.0,1.0
ds_4,M05,S5,catboost,42,G3_fixed_field_budget,0.5381818181818182,0.9252525252525252,0.387070707070707,2,11,0.8333333333333334,0.0
ds_4,M05,S5,lr,42,G3_fixed_field_budget,0.5672727272727273,0.9535353535353535,0.3862626262626262,2,11,0.8333333333333334,0.0
ds_4,M05,S5,catboost,42,G5_score_threshold,0.9256565656565656,0.9252525252525252,0.00040404040404040664,0,13,1.0,0.0
ds_4,M05,S5,lr,42,G5_score_threshold,0.9527272727272728,0.9535353535353535,0.0008080808080807023,0,13,1.0,0.0
ds_4,M05,S5,catboost,42,G7_lifecycle_removal,0.9256565656565656,0.9252525252525252,0.00040404040404040664,0,13,1.0,0.0
ds_4,M05,S5,lr,42,G7_lifecycle_removal,0.9527272727272728,0.9535353535353535,0.0008080808080807023,0,13,1.0,0.0
ds_4,M06,S3,catboost,42,G1_no_removal,1.0,0.93,0.06999999999999995,0,14,1.0,0.0
ds_4,M06,S3,lr,42,G1_no_removal,1.0,0.9528,0.04720000000000002,0,14,1.0,0.0
ds_4,M06,S3,catboost,42,G2_oracle_remove_all,0.93,0.93,0.0,2,12,1.0,1.0
ds_4,M06,S3,lr,42,G2_oracle_remove_all,0.9528,0.9528,0.0,2,12,1.0,1.0
ds_4,M06,S3,catboost,42,G3_fixed_field_budget,0.93,0.93,0.0,2,12,1.0,1.0
ds_4,M06,S3,lr,42,G3_fixed_field_budget,0.9528,0.9528,0.0,2,12,1.0,1.0
ds_4,M06,S3,catboost,42,G5_score_threshold,1.0,0.93,0.06999999999999995,0,14,1.0,0.0
ds_4,M06,S3,lr,42,G5_score_threshold,1.0,0.9528,0.04720000000000002,0,14,1.0,0.0
ds_4,M06,S3,catboost,42,G7_lifecycle_removal,1.0,0.93,0.06999999999999995,0,14,1.0,0.0
ds_4,M06,S3,lr,42,G7_lifecycle_removal,1.0,0.9528,0.04720000000000002,0,14,1.0,0.0
ds_4,M06,S5,catboost,42,G1_no_removal,1.0,0.93,0.06999999999999995,0,14,1.0,0.0
ds_4,M06,S5,lr,42,G1_no_removal,1.0,0.9528,0.04720000000000002,0,14,1.0,0.0
ds_4,M06,S5,catboost,42,G2_oracle_remove_all,0.93,0.93,0.0,2,12,1.0,1.0
