metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,first_policy,second_policy,contract,budget_bp
semantic_group_recall_any,-0.04418181818181818,-0.06072727272727273,-0.02509090909090909,0.0,5500,20,0.04143195892702475,P4,P6,semantic_group,1000
semantic_group_recall_any,-0.06327272727272729,-0.07182272727272729,-0.05381818181818182,0.0,5500,20,0.02118375866422141,P4,P6,semantic_group,2000
semantic_group_recall_any,0.020181818181818183,0.007272727272727274,0.03163636363636364,0.9984,5500,20,0.028522558092485165,P5,P6,encoded_column,500
semantic_group_recall_any,-0.04018181818181819,-0.05563636363636364,-0.022727272727272728,0.0,5500,20,0.03887007837148622,P5,P6,encoded_column,1000
semantic_group_recall_any,-0.07272727272727272,-0.08127272727272727,-0.06436363636363637,0.0,5500,20,0.019493365552553085,P5,P6,encoded_column,2000
semantic_group_recall_any,0.01963636363636364,0.006722727272727273,0.03127272727272727,0.9968,5500,20,0.029574920896994903,P5,P6,semantic_group,500
semantic_group_recall_any,-0.039090909090909086,-0.055999999999999994,-0.020181818181818183,0.0,5500,20,0.0419428140689513,P5,P6,semantic_group,1000
semantic_group_recall_any,-0.07254545454545455,-0.08072727272727273,-0.06454545454545454,0.0,5500,20,0.019510316696308563,P5,P6,semantic_group,2000
partial_group_violation_rate,-0.006,-0.010004545454545455,-0.002181818181818182,0.001,5500,20,0.009159549479776083,P3,P4,encoded_column,500
partial_group_violation_rate,0.0007272727272727271,-0.0016363636363636365,0.0030909090909090908,0.7144,5500,20,0.005483178435818561,P3,P4,encoded_column,1000
partial_group_violation_rate,0.007818181818181818,0.005272727272727272,0.010363636363636363,1.0,5500,20,0.006047513769518717,P3,P4,encoded_column,2000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P4,semantic_group,500
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P4,semantic_group,1000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P4,semantic_group,2000
partial_group_violation_rate,-0.0018181818181818182,-0.006545454545454546,0.002727272727272728,0.2316,5500,20,0.01116135755929059,P3,P5,encoded_column,500
partial_group_violation_rate,0.00036363636363636367,-0.0019999999999999996,0.002909090909090909,0.6132,5500,20,0.005645770819177017,P3,P5,encoded_column,1000
partial_group_violation_rate,0.003272727272727273,0.00018181818181818194,0.006,0.9828,5500,20,0.006663476110529557,P3,P5,encoded_column,2000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P5,semantic_group,500
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P5,semantic_group,1000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P5,semantic_group,2000
partial_group_violation_rate,0.0034545454545454545,-0.0016409090909090896,0.008727272727272726,0.9036,5500,20,0.012230922953483147,P3,P6,encoded_column,500
partial_group_violation_rate,0.0047272727272727275,0.0018181818181818182,0.007636363636363637,0.9996,5500,20,0.007088577705315611,P3,P6,encoded_column,1000
partial_group_violation_rate,0.0007272727272727274,-0.0023636363636363638,0.003640909090909026,0.6834,5500,20,0.007234348496797673,P3,P6,encoded_column,2000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P6,semantic_group,500
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P6,semantic_group,1000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P3,P6,semantic_group,2000
partial_group_violation_rate,0.004181818181818182,0.002,0.006545454545454546,1.0,5500,20,0.00531234088112139,P4,P5,encoded_column,500
partial_group_violation_rate,-0.0003636363636363636,-0.002181818181818182,0.0018181818181818182,0.3396,5500,20,0.004704398097685293,P4,P5,encoded_column,1000
partial_group_violation_rate,-0.004545454545454545,-0.006363636363636365,-0.0027272727272727275,0.0,5500,20,0.004233300738869792,P4,P5,encoded_column,2000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P4,P5,semantic_group,500
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P4,P5,semantic_group,1000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P4,P5,semantic_group,2000
partial_group_violation_rate,0.009454545454545455,0.006363636363636363,0.012363636363636365,1.0,5500,20,0.007117970689884988,P4,P6,encoded_column,500
partial_group_violation_rate,0.004,0.0016363636363636365,0.006545454545454544,0.9994,5500,20,0.0056457708191770175,P4,P6,encoded_column,1000
partial_group_violation_rate,-0.00709090909090909,-0.011454545454545455,-0.003090909090909091,0.0,5500,20,0.009833763995061598,P4,P6,encoded_column,2000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P4,P6,semantic_group,500
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P4,P6,semantic_group,1000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P4,P6,semantic_group,2000
partial_group_violation_rate,0.0052727272727272735,0.0014545454545454547,0.008545454545454545,0.9956,5500,20,0.008129016222224669,P5,P6,encoded_column,500
partial_group_violation_rate,0.004363636363636363,0.0012727272727272728,0.007272727272727273,0.998,5500,20,0.007039316665796271,P5,P6,encoded_column,1000
partial_group_violation_rate,-0.002545454545454545,-0.006727272727272728,0.0012727272727272726,0.0962,5500,20,0.009371738957262926,P5,P6,encoded_column,2000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P5,P6,semantic_group,500
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P5,P6,semantic_group,1000
partial_group_violation_rate,0.0,0.0,0.0,0.0,5500,20,0.0,P5,P6,semantic_group,2000
