dataset_index,mechanism,strength,model,seed,paired_harm,evidence_tier
7,M08,S5,catboost,42,0.0388949893082125,SP5_FROZEN_CORE
7,M08,S5,catboost,2026,0.0036409871120615,SP5_FROZEN_CORE
7,M08,S5,catboost,3407,-0.0092469513957118,SP5_FROZEN_CORE
7,M08,S5,catboost,7777,0.0221926833497081,SP5_FROZEN_CORE
7,M08,S5,lightgbm,13,0.0106917875512914,SP5_FROZEN_CORE
7,M08,S5,lightgbm,42,0.02132578165636,SP5_FROZEN_CORE
7,M08,S5,lightgbm,2026,0.0047390625903021,SP5_FROZEN_CORE
7,M08,S5,lightgbm,3407,0.0366988383517307,SP5_FROZEN_CORE
7,M08,S5,lightgbm,7777,0.0220770964572616,SP5_FROZEN_CORE
7,M08,S5,lr,13,0.0076865283476853,SP5_FROZEN_CORE
7,M08,S5,lr,42,0.0027162919724903,SP5_FROZEN_CORE
7,M08,S5,lr,2026,0.0049702363751951,SP5_FROZEN_CORE
7,M08,S5,lr,3407,0.0051436167138646,SP5_FROZEN_CORE
7,M08,S5,lr,7777,0.0069352135467837,SP5_FROZEN_CORE
7,M08,S5,modernnca,13,0.0205744668554586,SP6_MODEL_EXPANSION
7,M08,S5,modernnca,42,0.0410911402646939,SP6_MODEL_EXPANSION
7,M08,S5,modernnca,2026,-0.026007050800439,SP6_MODEL_EXPANSION
7,M08,S5,modernnca,3407,0.0101716465352829,SP6_MODEL_EXPANSION
7,M08,S5,modernnca,7777,0.0223660636883776,SP6_MODEL_EXPANSION
7,M08,S5,rf,13,0.0054614806680923,SP5_FROZEN_CORE
7,M08,S5,rf,42,0.014130497601572,SP5_FROZEN_CORE
7,M08,S5,rf,2026,0.0089579841645958,SP5_FROZEN_CORE
7,M08,S5,rf,3407,-0.0099693694735015,SP5_FROZEN_CORE
7,M08,S5,rf,7777,0.0124255909379875,SP5_FROZEN_CORE
7,M08,S5,tabm,13,0.0043345084667398,SP5_FROZEN_CORE
7,M08,S5,tabm,42,0.0055481708374269,SP5_FROZEN_CORE
7,M08,S5,tabm,2026,0.0062994856383284,SP5_FROZEN_CORE
7,M08,S5,tabm,3407,0.007570941455239,SP5_FROZEN_CORE
7,M08,S5,tabm,7777,0.0064728659769982,SP5_FROZEN_CORE
7,M08,S5,tabr,13,0.0125989712766572,SP6_MODEL_EXPANSION
7,M08,S5,tabr,42,-0.0034676067733918,SP6_MODEL_EXPANSION
7,M08,S5,tabr,2026,-0.0069930069930069,SP6_MODEL_EXPANSION
7,M08,S5,tabr,3407,-0.0077443217939084,SP6_MODEL_EXPANSION
7,M08,S5,tabr,7777,-0.0234641391666184,SP6_MODEL_EXPANSION
7,M09,S1,catboost,13,0.0410333468184709,SP5_FROZEN_CORE
7,M09,S1,catboost,42,0.0960527076229557,SP5_FROZEN_CORE
7,M09,S1,catboost,2026,0.0542102525573601,SP5_FROZEN_CORE
7,M09,S1,catboost,3407,0.0578512396694215,SP5_FROZEN_CORE
7,M09,S1,catboost,7777,0.0503380916604055,SP5_FROZEN_CORE
7,M09,S1,lightgbm,13,0.0716638733167658,SP5_FROZEN_CORE
7,M09,S1,lightgbm,42,0.077905565508871,SP5_FROZEN_CORE
7,M09,S1,lightgbm,2026,0.0717794602092121,SP5_FROZEN_CORE
7,M09,S1,lightgbm,3407,0.0751314800901575,SP5_FROZEN_CORE
7,M09,S1,lightgbm,7777,0.065017627001098,SP5_FROZEN_CORE
7,M09,S1,lr,13,0.1010807374443739,SP5_FROZEN_CORE
7,M09,S1,lr,42,0.0858810610876726,SP5_FROZEN_CORE
7,M09,S1,lr,2026,0.0937409697740276,SP5_FROZEN_CORE
7,M09,S1,lr,3407,0.0765185227995146,SP5_FROZEN_CORE
7,M09,S1,lr,7777,0.0666358434953475,SP5_FROZEN_CORE
7,M09,S1,modernnca,13,0.0949546321447148,SP6_MODEL_EXPANSION
7,M09,S1,modernnca,42,0.1144310235219325,SP6_MODEL_EXPANSION
7,M09,S1,modernnca,2026,0.0869213431196902,SP6_MODEL_EXPANSION
7,M09,S1,modernnca,3407,0.0751892735363809,SP6_MODEL_EXPANSION
7,M09,S1,modernnca,7777,0.0550193608044847,SP6_MODEL_EXPANSION
7,M09,S1,rf,13,0.0655377680171068,SP5_FROZEN_CORE
7,M09,S1,rf,42,0.0635149973992948,SP5_FROZEN_CORE
7,M09,S1,rf,2026,0.0490088423972723,SP5_FROZEN_CORE
7,M09,S1,rf,3407,0.0336646824250129,SP5_FROZEN_CORE
7,M09,S1,rf,7777,0.0282609952031439,SP5_FROZEN_CORE
7,M09,S1,tabm,13,0.0903889498930822,SP5_FROZEN_CORE
7,M09,S1,tabm,42,0.0789458475408887,SP5_FROZEN_CORE
7,M09,S1,tabm,2026,0.0887707333988326,SP5_FROZEN_CORE
7,M09,S1,tabm,3407,0.0777321851702016,SP5_FROZEN_CORE
7,M09,S1,tabm,7777,0.0636883777379645,SP5_FROZEN_CORE
7,M09,S1,tabr,13,0.1158180662312894,SP6_MODEL_EXPANSION
7,M09,S1,tabr,42,0.1291683523088482,SP6_MODEL_EXPANSION
7,M09,S1,tabr,2026,0.1327515459746865,SP6_MODEL_EXPANSION
7,M09,S1,tabr,3407,0.0861122348725655,SP6_MODEL_EXPANSION
7,M09,S1,tabr,7777,0.0658845286944461,SP6_MODEL_EXPANSION
7,M09,S2,catboost,13,0.1548864358781714,SP5_FROZEN_CORE
7,M09,S2,catboost,42,0.2045887996301221,SP5_FROZEN_CORE
7,M09,S2,catboost,2026,0.1901982315205455,SP5_FROZEN_CORE
7,M09,S2,catboost,3407,0.17835057504479,SP5_FROZEN_CORE
7,M09,S2,catboost,7777,0.1862104837311448,SP5_FROZEN_CORE
7,M09,S2,lightgbm,13,0.1985782812229092,SP5_FROZEN_CORE
7,M09,S2,lightgbm,42,0.19823152054557,SP5_FROZEN_CORE
7,M09,S2,lightgbm,2026,0.2209443449112869,SP5_FROZEN_CORE
7,M09,S2,lightgbm,3407,0.1963821302664277,SP5_FROZEN_CORE
7,M09,S2,lightgbm,7777,0.2130844362249319,SP5_FROZEN_CORE
7,M09,S2,lr,13,0.2081719932959602,SP5_FROZEN_CORE
7,M09,S2,lr,42,0.2140669248107264,SP5_FROZEN_CORE
7,M09,S2,lr,2026,0.227648384673178,SP5_FROZEN_CORE
7,M09,S2,lr,3407,0.1837831589897707,SP5_FROZEN_CORE
7,M09,S2,lr,7777,0.2099057966826562,SP5_FROZEN_CORE
7,M09,S2,modernnca,13,0.1788707160607988,SP6_MODEL_EXPANSION
7,M09,S2,modernnca,42,0.2338322834190602,SP6_MODEL_EXPANSION
7,M09,S2,modernnca,2026,0.2207709645726175,SP6_MODEL_EXPANSION
7,M09,S2,modernnca,3407,0.1807778997861642,SP6_MODEL_EXPANSION
7,M09,S2,modernnca,7777,0.1811824539097266,SP6_MODEL_EXPANSION
7,M09,S2,rf,13,0.176616771658094,SP5_FROZEN_CORE
7,M09,S2,rf,42,0.1741316534704965,SP5_FROZEN_CORE
7,M09,S2,rf,2026,0.2081141998497371,SP5_FROZEN_CORE
7,M09,S2,rf,3407,0.1465063861758077,SP5_FROZEN_CORE
7,M09,S2,rf,7777,0.1734959255620413,SP5_FROZEN_CORE
7,M09,S2,tabm,13,0.1870195919782697,SP5_FROZEN_CORE
7,M09,S2,tabm,42,0.2040686586141131,SP5_FROZEN_CORE
7,M09,S2,tabm,2026,0.2244697451309021,SP5_FROZEN_CORE
7,M09,S2,tabm,3407,0.1851702016991273,SP5_FROZEN_CORE
7,M09,S2,tabm,7777,0.2107726983760042,SP5_FROZEN_CORE
7,M09,S2,tabr,13,0.2418077789978616,SP6_MODEL_EXPANSION
7,M09,S2,tabr,42,0.2226203548517599,SP6_MODEL_EXPANSION
7,M09,S2,tabr,2026,0.2655030919493729,SP6_MODEL_EXPANSION
7,M09,S2,tabr,3407,0.2053112177079119,SP6_MODEL_EXPANSION
7,M09,S2,tabr,7777,0.1794486505230307,SP6_MODEL_EXPANSION
7,M09,S3,catboost,13,0.2368375426226665,SP5_FROZEN_CORE
7,M09,S3,catboost,42,0.2796624862740567,SP5_FROZEN_CORE
7,M09,S3,catboost,2026,0.2813962896607525,SP5_FROZEN_CORE
7,M09,S3,catboost,3407,0.2540599895971798,SP5_FROZEN_CORE
7,M09,S3,catboost,7777,0.2722071317112638,SP5_FROZEN_CORE
7,M09,S3,lightgbm,13,0.2654452985031496,SP5_FROZEN_CORE
7,M09,S3,lightgbm,42,0.2760792926082179,SP5_FROZEN_CORE
7,M09,S3,lightgbm,2026,0.2928393920129456,SP5_FROZEN_CORE
7,M09,S3,lightgbm,3407,0.2598971276657226,SP5_FROZEN_CORE
7,M09,S3,lightgbm,7777,0.2787955845807084,SP5_FROZEN_CORE
7,M09,S3,lr,13,0.2790845518118244,SP5_FROZEN_CORE
7,M09,S3,lr,42,0.2916835230884818,SP5_FROZEN_CORE
7,M09,S3,lr,2026,0.307172166676299,SP5_FROZEN_CORE
7,M09,S3,lr,3407,0.2720337513725944,SP5_FROZEN_CORE
7,M09,S3,lr,7777,0.2912789689649194,SP5_FROZEN_CORE
7,M09,S3,modernnca,13,0.260243888343062,SP6_MODEL_EXPANSION
7,M09,S3,modernnca,42,0.3123735768363868,SP6_MODEL_EXPANSION
7,M09,S3,modernnca,2026,0.2841125816332429,SP6_MODEL_EXPANSION
7,M09,S3,modernnca,3407,0.2546379240594117,SP6_MODEL_EXPANSION
7,M09,S3,modernnca,7777,0.2850950702190372,SP6_MODEL_EXPANSION
7,M09,S3,rf,13,0.244581864416575,SP5_FROZEN_CORE
7,M09,S3,rf,42,0.2540310928740683,SP5_FROZEN_CORE
7,M09,S3,rf,2026,0.2768884008553431,SP5_FROZEN_CORE
7,M09,S3,rf,3407,0.2252499566549154,SP5_FROZEN_CORE
7,M09,S3,rf,7777,0.2504190024851181,SP5_FROZEN_CORE
7,M09,S3,tabm,13,0.2623244524070971,SP5_FROZEN_CORE
7,M09,S3,tabm,42,0.2883315032075361,SP5_FROZEN_CORE
7,M09,S3,tabm,2026,0.2997168121135062,SP5_FROZEN_CORE
7,M09,S3,tabm,3407,0.2579321504941341,SP5_FROZEN_CORE
7,M09,S3,tabm,7777,0.2875223949604116,SP5_FROZEN_CORE
7,M09,S3,tabr,13,0.299023290758828,SP6_MODEL_EXPANSION
7,M09,S3,tabr,42,0.2949777495232041,SP6_MODEL_EXPANSION
7,M09,S3,tabr,2026,0.3304629255042477,SP6_MODEL_EXPANSION
7,M09,S3,tabr,3407,0.2741721088828527,SP6_MODEL_EXPANSION
7,M09,S3,tabr,7777,0.2864243194821708,SP6_MODEL_EXPANSION
7,M09,S4,catboost,13,0.272785066173496,SP5_FROZEN_CORE
7,M09,S4,catboost,42,0.3180951280124835,SP5_FROZEN_CORE
7,M09,S4,catboost,2026,0.3017395827313185,SP5_FROZEN_CORE
7,M09,S4,catboost,3407,0.2931861526902849,SP5_FROZEN_CORE
7,M09,S4,catboost,7777,0.2985609431890422,SP5_FROZEN_CORE
7,M09,S4,lightgbm,13,0.3034155926717909,SP5_FROZEN_CORE
7,M09,S4,lightgbm,42,0.3185574755822687,SP5_FROZEN_CORE
7,M09,S4,lightgbm,2026,0.3221406692481072,SP5_FROZEN_CORE
7,M09,S4,lightgbm,3407,0.3058429174131651,SP5_FROZEN_CORE
7,M09,S4,lightgbm,7777,0.322082875801884,SP5_FROZEN_CORE
7,M09,S4,lr,13,0.3106975668959142,SP5_FROZEN_CORE
7,M09,S4,lr,42,0.3314454140900422,SP5_FROZEN_CORE
7,M09,S4,lr,2026,0.3301161648269086,SP5_FROZEN_CORE
7,M09,S4,lr,3407,0.3106397734496906,SP5_FROZEN_CORE
7,M09,S4,lr,7777,0.3312142403051494,SP5_FROZEN_CORE
7,M09,S4,modernnca,13,0.2851528636652604,SP6_MODEL_EXPANSION
7,M09,S4,modernnca,42,0.3530023695312951,SP6_MODEL_EXPANSION
7,M09,S4,modernnca,2026,0.3037045599029071,SP6_MODEL_EXPANSION
7,M09,S4,modernnca,3407,0.2887360573310986,SP6_MODEL_EXPANSION
7,M09,S4,modernnca,7777,0.3226030168178928,SP6_MODEL_EXPANSION
7,M09,S4,rf,13,0.280644974859851,SP5_FROZEN_CORE
7,M09,S4,rf,42,0.2917991099809282,SP5_FROZEN_CORE
7,M09,S4,rf,2026,0.2933595330289545,SP5_FROZEN_CORE
7,M09,S4,rf,3407,0.2644339131942438,SP5_FROZEN_CORE
7,M09,S4,rf,7777,0.2863665260359476,SP5_FROZEN_CORE
7,M09,S4,tabm,13,0.3024331040859968,SP5_FROZEN_CORE
7,M09,S4,tabm,42,0.3186152690284921,SP5_FROZEN_CORE
7,M09,S4,tabm,2026,0.3193665838293937,SP5_FROZEN_CORE
7,M09,S4,tabm,3407,0.2953245102005433,SP5_FROZEN_CORE
7,M09,S4,tabm,7777,0.3228919840490089,SP5_FROZEN_CORE
7,M09,S4,tabr,13,0.3354331618794428,SP6_MODEL_EXPANSION
7,M09,S4,tabr,42,0.3374559324972548,SP6_MODEL_EXPANSION
7,M09,S4,tabr,2026,0.3639253308674796,SP6_MODEL_EXPANSION
7,M09,S4,tabr,3407,0.3239322660810265,SP6_MODEL_EXPANSION
7,M09,S4,tabr,7777,0.3264173842686239,SP6_MODEL_EXPANSION
7,M09,S5,catboost,13,0.2933017395827313,SP5_FROZEN_CORE
7,M09,S5,catboost,42,0.3327746633531759,SP5_FROZEN_CORE
7,M09,S5,catboost,2026,0.307518927353638,SP5_FROZEN_CORE
7,M09,S5,catboost,3407,0.3100618389874587,SP5_FROZEN_CORE
7,M09,S5,catboost,7777,0.3112755013581458,SP5_FROZEN_CORE
7,M09,S5,lightgbm,13,0.3265040744379586,SP5_FROZEN_CORE
7,M09,S5,lightgbm,42,0.336357857019014,SP5_FROZEN_CORE
7,M09,S5,lightgbm,2026,0.3311275501358144,SP5_FROZEN_CORE
7,M09,S5,lightgbm,3407,0.3221406692481072,SP5_FROZEN_CORE
7,M09,S5,lightgbm,7777,0.3357221291105587,SP5_FROZEN_CORE
7,M09,S5,lr,13,0.33809166040571,SP5_FROZEN_CORE
7,M09,S5,lr,42,0.346529503554297,SP5_FROZEN_CORE
7,M09,S5,lr,2026,0.3361844766803445,SP5_FROZEN_CORE
7,M09,S5,lr,3407,0.3273998728544182,SP5_FROZEN_CORE
7,M09,S5,lr,7777,0.341328093394209,SP5_FROZEN_CORE
7,M09,S5,modernnca,13,0.3138184129919666,SP6_MODEL_EXPANSION
7,M09,S5,modernnca,42,0.3632896029590244,SP6_MODEL_EXPANSION
7,M09,S5,modernnca,2026,0.3099462520950126,SP6_MODEL_EXPANSION
7,M09,S5,modernnca,3407,0.302115240131769,SP6_MODEL_EXPANSION
7,M09,S5,modernnca,7777,0.3342194995087557,SP6_MODEL_EXPANSION
7,M09,S5,rf,13,0.30104606137664,SP5_FROZEN_CORE
7,M09,S5,rf,42,0.3048604288273712,SP5_FROZEN_CORE
7,M09,S5,rf,2026,0.301623995838872,SP5_FROZEN_CORE
7,M09,S5,rf,3407,0.2787666878575969,SP5_FROZEN_CORE
7,M09,S5,rf,7777,0.2949199560769807,SP5_FROZEN_CORE
7,M09,S5,tabm,13,0.3276310466393112,SP5_FROZEN_CORE
7,M09,S5,tabm,42,0.3331792174767382,SP5_FROZEN_CORE
7,M09,S5,tabm,2026,0.3291914696873373,SP5_FROZEN_CORE
7,M09,S5,tabm,3407,0.310408599664798,SP5_FROZEN_CORE
7,M09,S5,tabm,7777,0.3313298271975958,SP5_FROZEN_CORE
7,M09,S5,tabr,13,0.369589088597353,SP6_MODEL_EXPANSION
7,M09,S5,tabr,42,0.3590128879385078,SP6_MODEL_EXPANSION
7,M09,S5,tabr,2026,0.377448997283708,SP6_MODEL_EXPANSION
7,M09,S5,tabr,3407,0.3476853724787609,SP6_MODEL_EXPANSION
7,M09,S5,tabr,7777,0.3411547130555395,SP6_MODEL_EXPANSION
7,M10,S1,catboost,13,0.0503958851066287,SP5_FROZEN_CORE
7,M10,S1,catboost,42,0.0408599664798011,SP5_FROZEN_CORE
7,M10,S1,catboost,2026,0.0421892157429347,SP5_FROZEN_CORE
7,M10,S1,catboost,3407,0.0733976767034618,SP5_FROZEN_CORE
7,M10,S1,catboost,7777,0.0728197422412297,SP5_FROZEN_CORE
7,M10,S1,lightgbm,13,0.0698144830376235,SP5_FROZEN_CORE
7,M10,S1,lightgbm,42,0.0479107669190311,SP5_FROZEN_CORE
7,M10,S1,lightgbm,2026,0.059527249609894,SP5_FROZEN_CORE
7,M10,S1,lightgbm,3407,0.0550771542507076,SP5_FROZEN_CORE
7,M10,S1,lightgbm,7777,0.0751314800901576,SP5_FROZEN_CORE
7,M10,S1,lr,13,0.0791192278795585,SP5_FROZEN_CORE
7,M10,S1,lr,42,0.0465237242096745,SP5_FROZEN_CORE
7,M10,S1,lr,2026,0.0620123677974917,SP5_FROZEN_CORE
7,M10,S1,lr,3407,0.059469456163671,SP5_FROZEN_CORE
7,M10,S1,lr,7777,0.0691787551291683,SP5_FROZEN_CORE
7,M10,S1,modernnca,13,0.0637461711841876,SP6_MODEL_EXPANSION
7,M10,S1,modernnca,42,0.0312662544067502,SP6_MODEL_EXPANSION
7,M10,S1,modernnca,2026,0.0683118534358201,SP6_MODEL_EXPANSION
7,M10,S1,modernnca,3407,0.0303993527134024,SP6_MODEL_EXPANSION
7,M10,S1,modernnca,7777,0.0670403976189099,SP6_MODEL_EXPANSION
7,M10,S1,rf,13,0.0366410449055077,SP5_FROZEN_CORE
7,M10,S1,rf,42,0.0242732474137432,SP5_FROZEN_CORE
7,M10,S1,rf,2026,0.0309194937294109,SP5_FROZEN_CORE
7,M10,S1,rf,3407,0.0436340518985146,SP5_FROZEN_CORE
7,M10,S1,rf,7777,0.033577992255678,SP5_FROZEN_CORE
7,M10,S1,tabm,13,0.0674449517424724,SP5_FROZEN_CORE
7,M10,S1,tabm,42,0.029763624804947,SP5_FROZEN_CORE
7,M10,S1,tabm,2026,0.0818933132982721,SP5_FROZEN_CORE
7,M10,S1,tabm,3407,0.0587181413627694,SP5_FROZEN_CORE
7,M10,S1,tabm,7777,0.0688897878980522,SP5_FROZEN_CORE
7,M10,S1,tabr,13,0.1045483442177658,SP6_MODEL_EXPANSION
7,M10,S1,tabr,42,0.0493556030746112,SP6_MODEL_EXPANSION
7,M10,S1,tabr,2026,0.0346760677339188,SP6_MODEL_EXPANSION
7,M10,S1,tabr,3407,0.0857076807490031,SP6_MODEL_EXPANSION
7,M10,S1,tabr,7777,0.0666358434953477,SP6_MODEL_EXPANSION
7,M10,S2,catboost,13,0.1582384557591168,SP5_FROZEN_CORE
7,M10,S2,catboost,42,0.1544240883083857,SP5_FROZEN_CORE
7,M10,S2,catboost,2026,0.1386464774894528,SP5_FROZEN_CORE
7,M10,S2,catboost,3407,0.1866150378547072,SP5_FROZEN_CORE
7,M10,S2,catboost,7777,0.1834941917586544,SP5_FROZEN_CORE
7,M10,S2,lightgbm,13,0.1750563486100673,SP5_FROZEN_CORE
7,M10,S2,lightgbm,42,0.1649424955210078,SP5_FROZEN_CORE
7,M10,S2,lightgbm,2026,0.1582384557591166,SP5_FROZEN_CORE
7,M10,S2,lightgbm,3407,0.1806045194474945,SP5_FROZEN_CORE
7,M10,S2,lightgbm,7777,0.1804889325550481,SP5_FROZEN_CORE
7,M10,S2,lr,13,0.1946483268797318,SP5_FROZEN_CORE
7,M10,S2,lr,42,0.1658093972143559,SP5_FROZEN_CORE
7,M10,S2,lr,2026,0.1686412760792925,SP5_FROZEN_CORE
7,M10,S2,lr,3407,0.1854013754840201,SP5_FROZEN_CORE
7,M10,S2,lr,7777,0.1886378084725192,SP5_FROZEN_CORE
7,M10,S2,modernnca,13,0.1477200485464949,SP6_MODEL_EXPANSION
7,M10,S2,modernnca,42,0.1384730971507829,SP6_MODEL_EXPANSION
7,M10,S2,modernnca,2026,0.1693925908801941,SP6_MODEL_EXPANSION
7,M10,S2,modernnca,3407,0.1593365312373578,SP6_MODEL_EXPANSION
7,M10,S2,modernnca,7777,0.1621684101022943,SP6_MODEL_EXPANSION
7,M10,S2,rf,13,0.1463907992833613,SP5_FROZEN_CORE
7,M10,S2,rf,42,0.1307865688030978,SP5_FROZEN_CORE
7,M10,S2,rf,2026,0.1221175518696178,SP5_FROZEN_CORE
7,M10,S2,rf,3407,0.1563312720337514,SP5_FROZEN_CORE
7,M10,S2,rf,7777,0.1468531468531466,SP5_FROZEN_CORE
7,M10,S2,tabm,13,0.1835519852048778,SP5_FROZEN_CORE
7,M10,S2,tabm,42,0.1428653990637463,SP5_FROZEN_CORE
7,M10,S2,tabm,2026,0.1861526902849217,SP5_FROZEN_CORE
7,M10,S2,tabm,3407,0.1780616078136738,SP5_FROZEN_CORE
7,M10,S2,tabm,7777,0.1936080448477142,SP5_FROZEN_CORE
7,M10,S2,tabr,13,0.2193261284170374,SP6_MODEL_EXPANSION
7,M10,S2,tabr,42,0.1445992024504421,SP6_MODEL_EXPANSION
7,M10,S2,tabr,2026,0.1138530890597006,SP6_MODEL_EXPANSION
7,M10,S2,tabr,3407,0.1816448014795123,SP6_MODEL_EXPANSION
7,M10,S2,tabr,7777,0.189157949488528,SP6_MODEL_EXPANSION
7,M10,S3,catboost,13,0.2442351037392359,SP5_FROZEN_CORE
7,M10,S3,catboost,42,0.2449864185401375,SP5_FROZEN_CORE
7,M10,S3,catboost,2026,0.2237762237762239,SP5_FROZEN_CORE
7,M10,S3,catboost,3407,0.2615731376061955,SP5_FROZEN_CORE
7,M10,S3,catboost,7777,0.2590302259723747,SP5_FROZEN_CORE
7,M10,S3,lightgbm,13,0.2597815407732762,SP5_FROZEN_CORE
7,M10,S3,lightgbm,42,0.2474137432815117,SP5_FROZEN_CORE
7,M10,S3,lightgbm,2026,0.2476449170664045,SP5_FROZEN_CORE
7,M10,S3,lightgbm,3407,0.2613997572675256,SP5_FROZEN_CORE
7,M10,S3,lightgbm,7777,0.2627867999768823,SP5_FROZEN_CORE
7,M10,S3,lr,13,0.2770039877477894,SP5_FROZEN_CORE
7,M10,S3,lr,42,0.2584522915101428,SP5_FROZEN_CORE
7,M10,S3,lr,2026,0.2501300352540022,SP5_FROZEN_CORE
7,M10,S3,lr,3407,0.2826099520314395,SP5_FROZEN_CORE
7,M10,S3,lr,7777,0.2644050164711322,SP5_FROZEN_CORE
7,M10,S3,modernnca,13,0.2297867421834364,SP6_MODEL_EXPANSION
7,M10,S3,modernnca,42,0.248049471189967,SP6_MODEL_EXPANSION
7,M10,S3,modernnca,2026,0.2494943073455469,SP6_MODEL_EXPANSION
7,M10,S3,modernnca,3407,0.2450442119863609,SP6_MODEL_EXPANSION
7,M10,S3,modernnca,7777,0.246604635034387,SP6_MODEL_EXPANSION
7,M10,S3,rf,13,0.2197884759868231,SP5_FROZEN_CORE
7,M10,S3,rf,42,0.214009131364503,SP5_FROZEN_CORE
7,M10,S3,rf,2026,0.2044154192914522,SP5_FROZEN_CORE
7,M10,S3,rf,3407,0.2247009189157948,SP5_FROZEN_CORE
7,M10,S3,rf,7777,0.219210541524591,SP5_FROZEN_CORE
7,M10,S3,tabm,13,0.2669479281049528,SP5_FROZEN_CORE
7,M10,S3,tabm,42,0.2400739756111657,SP5_FROZEN_CORE
7,M10,S3,tabm,2026,0.2619198982835347,SP5_FROZEN_CORE
7,M10,S3,tabm,3407,0.2641738426862392,SP5_FROZEN_CORE
7,M10,S3,tabm,7777,0.2652141247182568,SP5_FROZEN_CORE
7,M10,S3,tabr,13,0.2940530543836329,SP6_MODEL_EXPANSION
7,M10,S3,tabr,42,0.231173784892793,SP6_MODEL_EXPANSION
7,M10,S3,tabr,2026,0.1891001560423048,SP6_MODEL_EXPANSION
7,M10,S3,tabr,3407,0.2634803213315611,SP6_MODEL_EXPANSION
7,M10,S3,tabr,7777,0.2896607524706699,SP6_MODEL_EXPANSION
7,M10,S4,catboost,13,0.2908744148413568,SP5_FROZEN_CORE
7,M10,S4,catboost,42,0.3001213662370687,SP5_FROZEN_CORE
7,M10,S4,catboost,2026,0.2656186788418195,SP5_FROZEN_CORE
7,M10,S4,catboost,3407,0.3044558747038085,SP5_FROZEN_CORE
7,M10,S4,catboost,7777,0.3099462520950122,SP5_FROZEN_CORE
7,M10,S4,lightgbm,13,0.3142229671155288,SP5_FROZEN_CORE
7,M10,S4,lightgbm,42,0.307229960122522,SP5_FROZEN_CORE
7,M10,S4,lightgbm,2026,0.2881581228688665,SP5_FROZEN_CORE
7,M10,S4,lightgbm,3407,0.3131826850835112,SP5_FROZEN_CORE
7,M10,S4,lightgbm,7777,0.3049760157198172,SP5_FROZEN_CORE
7,M10,S4,lr,13,0.3267063514997398,SP5_FROZEN_CORE
7,M10,S4,lr,42,0.3166502918569034,SP5_FROZEN_CORE
7,M10,S4,lr,2026,0.3012772351615326,SP5_FROZEN_CORE
7,M10,S4,lr,3407,0.3300005779344622,SP5_FROZEN_CORE
7,M10,S4,lr,7777,0.3160723573946714,SP5_FROZEN_CORE
7,M10,S4,modernnca,13,0.2816852568918685,SP6_MODEL_EXPANSION
7,M10,S4,modernnca,42,0.302548690978443,SP6_MODEL_EXPANSION
7,M10,S4,modernnca,2026,0.2928393920129455,SP6_MODEL_EXPANSION
7,M10,S4,modernnca,3407,0.2943998150609721,SP6_MODEL_EXPANSION
7,M10,S4,modernnca,7777,0.291799109980928,SP6_MODEL_EXPANSION
7,M10,S4,rf,13,0.2649829509333643,SP5_FROZEN_CORE
7,M10,S4,rf,42,0.2721493382650407,SP5_FROZEN_CORE
7,M10,S4,rf,2026,0.2490897532219844,SP5_FROZEN_CORE
7,M10,S4,rf,3407,0.2741721088828528,SP5_FROZEN_CORE
7,M10,S4,rf,7777,0.2555626191989827,SP5_FROZEN_CORE
7,M10,S4,tabm,13,0.3137028260995205,SP5_FROZEN_CORE
7,M10,S4,tabm,42,0.2974628677108017,SP5_FROZEN_CORE
7,M10,S4,tabm,2026,0.3054961567358261,SP5_FROZEN_CORE
7,M10,S4,tabm,3407,0.3073455470149684,SP5_FROZEN_CORE
7,M10,S4,tabm,7777,0.3123735768363868,SP5_FROZEN_CORE
7,M10,S4,tabr,13,0.3382650407443796,SP6_MODEL_EXPANSION
7,M10,S4,tabr,42,0.2909322082875801,SP6_MODEL_EXPANSION
7,M10,S4,tabr,2026,0.245448766109923,SP6_MODEL_EXPANSION
7,M10,S4,tabr,3407,0.3169970525342427,SP6_MODEL_EXPANSION
7,M10,S4,tabr,7777,0.3449690805062706,SP6_MODEL_EXPANSION
7,M10,S5,catboost,13,0.3137606195457435,SP5_FROZEN_CORE
7,M10,S5,catboost,42,0.3260128301450615,SP5_FROZEN_CORE
7,M10,S5,catboost,2026,0.289371785239554,SP5_FROZEN_CORE
7,M10,S5,catboost,3407,0.3195399641680633,SP5_FROZEN_CORE
7,M10,S5,catboost,7777,0.325608276021499,SP5_FROZEN_CORE
7,M10,S5,lightgbm,13,0.3365312373576836,SP5_FROZEN_CORE
7,M10,S5,lightgbm,42,0.3345084667398715,SP5_FROZEN_CORE
7,M10,S5,lightgbm,2026,0.3178061607813672,SP5_FROZEN_CORE
7,M10,S5,lightgbm,3407,0.3373981390510314,SP5_FROZEN_CORE
7,M10,S5,lightgbm,7777,0.3278622204242037,SP5_FROZEN_CORE
7,M10,S5,lr,13,0.3483211003872162,SP5_FROZEN_CORE
7,M10,S5,lr,42,0.3441599722591458,SP5_FROZEN_CORE
7,M10,S5,lr,2026,0.3295382303646766,SP5_FROZEN_CORE
7,M10,S5,lr,3407,0.3508062185748136,SP5_FROZEN_CORE
7,M10,S5,lr,7777,0.3415592671791018,SP5_FROZEN_CORE
7,M10,S5,modernnca,13,0.305438363289603,SP6_MODEL_EXPANSION
