task_variant_id,protocol_version,study_namespace,dataset_namespace,dataset_index,dataset_id,dataset_seed,archetype,base_task_sha256,mechanism,mechanism_family,strength,strength_value,seed,model_ids,expected_model_cells,config_sha256
11a33edd7a637b21e6d2,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M04,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
7a5dc76ccdf908ba6068,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M04,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a82caed6aab3ca9512ce,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M04,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a8640e18f71031cc4c9c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M04,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f5403b101d1dd8dc8778,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M04,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
27f8115177489b550293,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M04,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c9ccb6c91d839eb1416d,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
61429acb84345731e46e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
ea94806758dbccfc105f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
45c21150ecbeaf881475,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
56d2574f94d2a79cdf93,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
4375d0e97d5e0874bb96,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
db72533fd32419eed4c3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
ad4f7bd8e1e23c593860,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
743fc2aba905aabef6df,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0ac7fdfc6327671eb859,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b5279fce4de8e3735b53,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
01f83a1940d1432cd4b2,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
aa03526cc7719bf10e2b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b1d54bd86ff7cd998244,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9ecce704d64a7bf9c034,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M05,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f27d58ed5979168f1708,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
61adde59455aeed61442,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c08578c2adf45930a266,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b11f892007ebec221060,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
174a3703a76b5bbeecfc,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5850b930f0e4427ad548,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0a888a303ea03d328b1a,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
36a8bc93dad86f880408,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
64f185fe39443d7a844b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
3101900664498890db4e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
0b5828f4d378acfc31dc,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9c1c5ebbb8b93f313ef0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
6cdd4805c6cc55fe9664,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c9f39e1e5013dbf4e6f9,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
ab97dda98b56f5042cd0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M08,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
165b4a24a411df3b7ddb,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c7b321438f5b8958d2e9,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
da258ef2a42a78d6f399,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
b0dc8a5609c05d0ae09e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
50e229df0da2c619c4e0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
95d36a05c834dbe34949,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9de835ceffab896d964c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e7a0f5e8a92b6548c2dd,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
f4006919ea40cc72a3b0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
177af448ad8841be1ae3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
aec932a228d8e9ef293f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
32702788b1c792f48877,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
dc0db1dc0979d363c6fe,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
2cc77afbb1808dfd3e2b,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
838df10d1a9a84c34b0a,independent_replication_v1,independent_replication_v1,independent_replication_v1,1012,panel_1012,38274760,nonlinear,592a077b933553fcb3a5e60ea58ceba03185b8fb46dcd58ac9a675d9bc073ffc,M09,structured,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5e1ee6089ad59b01919a,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
73ac46612862dfe47055,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
36822a4d9fb6eefad551,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5bdb18180490127d35cb,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9f72ba2de08612f72edf,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
ec6895031ba0860c9c42,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
9cefa4a9c57ed392e54c,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c93306f7fee79ed99023,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
8617bf41992c3eeee39f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a99ea755aa921abc9d96,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
ecff33beb6412bb1717f,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
370deb9df750e85ba123,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c945a03e05b461c6f547,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
3592b62dab8f4703a0c0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a4d8c98a2a8a7620fec3,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M01,simple,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
a1224d849dfa281393be,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
5c821e5d3b03a0c28e04,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
4c04a7c03c302e28f9a0,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e1030fe66e7313cdf3ec,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
e4e5bf51350790ad8294,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
d3a877f8ae21d587c39e,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c2e202d80502f97a47f4,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
22933ec8380cd1304450,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
c08ed63a0469dccd7749,independent_replication_v1,independent_replication_v1,independent_replication_v1,1013,panel_1013,38282679,sparse,3da1d415a4129123eb6f96bf304068cf69b5c9850f325b40b49e1ab7e150f907,M02,simple,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,5fc1d35db43059142c6ff736fbbcfbce828dbee92d599546b55c3f4b2b646cef
