dataset_index,mechanism,strength,training_seed,strict_auc_sp8,strict_auc_b1,strict_diff,full_auc_sp8,full_auc_b1,full_diff,gap_diff,exact_match,within_1e_8,within_1e_6
8,M11,S2,2026,0.718948,0.718948,0.0,0.969544,0.969544,0.0,0.0,True,True,True
8,M11,S2,3407,0.718948,0.718948,0.0,0.998016,0.998016,0.0,0.0,True,True,True
8,M11,S2,7777,0.718948,0.718948,0.0,0.960714,0.960714,0.0,0.0,True,True,True
8,M11,S3,13,0.718948,0.718948,0.0,0.996577,0.996577,0.0,0.0,True,True,True
8,M11,S3,42,0.718948,0.718948,0.0,0.99995,0.99995,0.0,0.0,True,True,True
8,M11,S3,2026,0.718948,0.718948,0.0,0.999107,0.999107,0.0,0.0,True,True,True
8,M11,S3,3407,0.718948,0.718948,0.0,0.99995,0.99995,0.0,0.0,True,True,True
8,M11,S3,7777,0.718948,0.718948,0.0,0.989187,0.989187,0.0,0.0,True,True,True
8,M11,S4,13,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S4,42,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S4,2026,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S4,3407,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S4,7777,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S5,13,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S5,42,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S5,2026,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S5,3407,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
8,M11,S5,7777,0.718948,0.718948,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M01,S1,13,0.586648,0.586648,0.0,0.629347,0.629347,0.0,0.0,True,True,True
9,M01,S1,42,0.586648,0.586648,0.0,0.609848,0.609848,0.0,0.0,True,True,True
9,M01,S1,2026,0.586648,0.586648,0.0,0.659392,0.659392,0.0,0.0,True,True,True
9,M01,S1,3407,0.586648,0.586648,0.0,0.645489,0.645489,0.0,0.0,True,True,True
9,M01,S1,7777,0.586648,0.586648,0.0,0.638128,0.638128,0.0,0.0,True,True,True
9,M01,S2,13,0.586648,0.586648,0.0,0.711476,0.711476,0.0,0.0,True,True,True
9,M01,S2,42,0.586648,0.586648,0.0,0.698864,0.698864,0.0,0.0,True,True,True
9,M01,S2,2026,0.586648,0.586648,0.0,0.730888,0.730888,0.0,0.0,True,True,True
9,M01,S2,3407,0.586648,0.586648,0.0,0.746427,0.746427,0.0,0.0,True,True,True
9,M01,S2,7777,0.586648,0.586648,0.0,0.717157,0.717157,0.0,0.0,True,True,True
9,M01,S3,13,0.586648,0.586648,0.0,0.845472,0.845472,0.0,0.0,True,True,True
9,M01,S3,42,0.586648,0.586648,0.0,0.807378,0.807378,0.0,0.0,True,True,True
9,M01,S3,2026,0.586648,0.586648,0.0,0.822788,0.822788,0.0,0.0,True,True,True
9,M01,S3,3407,0.586648,0.586648,0.0,0.829115,0.829115,0.0,0.0,True,True,True
9,M01,S3,7777,0.586648,0.586648,0.0,0.809444,0.809444,0.0,0.0,True,True,True
9,M01,S4,13,0.586648,0.586648,0.0,0.940298,0.940298,0.0,0.0,True,True,True
9,M01,S4,42,0.586648,0.586648,0.0,0.925103,0.925103,0.0,0.0,True,True,True
9,M01,S4,2026,0.586648,0.586648,0.0,0.917312,0.917312,0.0,0.0,True,True,True
9,M01,S4,3407,0.586648,0.586648,0.0,0.90767,0.90767,0.0,0.0,True,True,True
9,M01,S4,7777,0.586648,0.586648,0.0,0.922564,0.922564,0.0,0.0,True,True,True
9,M01,S5,13,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M01,S5,42,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M01,S5,2026,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M01,S5,3407,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M01,S5,7777,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M02,S1,13,0.586648,0.586648,0.0,0.649449,0.649449,0.0,0.0,True,True,True
9,M02,S1,42,0.586648,0.586648,0.0,0.650224,0.650224,0.0,0.0,True,True,True
9,M02,S1,2026,0.586648,0.586648,0.0,0.672607,0.672607,0.0,0.0,True,True,True
9,M02,S1,3407,0.586648,0.586648,0.0,0.658704,0.658704,0.0,0.0,True,True,True
9,M02,S1,7777,0.586648,0.586648,0.0,0.655949,0.655949,0.0,0.0,True,True,True
9,M02,S2,13,0.586648,0.586648,0.0,0.784607,0.784607,0.0,0.0,True,True,True
9,M02,S2,42,0.586648,0.586648,0.0,0.771651,0.771651,0.0,0.0,True,True,True
9,M02,S2,2026,0.586648,0.586648,0.0,0.798898,0.798898,0.0,0.0,True,True,True
9,M02,S2,3407,0.586648,0.586648,0.0,0.78181,0.78181,0.0,0.0,True,True,True
9,M02,S2,7777,0.586648,0.586648,0.0,0.791279,0.791279,0.0,0.0,True,True,True
9,M02,S3,13,0.586648,0.586648,0.0,0.884039,0.884039,0.0,0.0,True,True,True
9,M02,S3,42,0.586648,0.586648,0.0,0.870179,0.870179,0.0,0.0,True,True,True
9,M02,S3,2026,0.586648,0.586648,0.0,0.89084,0.89084,0.0,0.0,True,True,True
9,M02,S3,3407,0.586648,0.586648,0.0,0.880294,0.880294,0.0,0.0,True,True,True
9,M02,S3,7777,0.586648,0.586648,0.0,0.89381,0.89381,0.0,0.0,True,True,True
9,M02,S4,13,0.586648,0.586648,0.0,0.943569,0.943569,0.0,0.0,True,True,True
9,M02,S4,42,0.586648,0.586648,0.0,0.933884,0.933884,0.0,0.0,True,True,True
9,M02,S4,2026,0.586648,0.586648,0.0,0.943225,0.943225,0.0,0.0,True,True,True
9,M02,S4,3407,0.586648,0.586648,0.0,0.945592,0.945592,0.0,0.0,True,True,True
9,M02,S4,7777,0.586648,0.586648,0.0,0.952824,0.952824,0.0,0.0,True,True,True
9,M02,S5,13,0.586648,0.586648,0.0,0.977832,0.977832,0.0,0.0,True,True,True
9,M02,S5,42,0.586648,0.586648,0.0,0.970127,0.970127,0.0,0.0,True,True,True
9,M02,S5,2026,0.586648,0.586648,0.0,0.97228,0.97228,0.0,0.0,True,True,True
9,M02,S5,3407,0.586648,0.586648,0.0,0.978048,0.978048,0.0,0.0,True,True,True
9,M02,S5,7777,0.586648,0.586648,0.0,0.980802,0.980802,0.0,0.0,True,True,True
9,M03,S1,13,0.586648,0.586648,0.0,0.587078,0.587078,0.0,0.0,True,True,True
9,M03,S1,42,0.586648,0.586648,0.0,0.585787,0.585787,0.0,0.0,True,True,True
9,M03,S1,2026,0.586648,0.586648,0.0,0.587509,0.587509,0.0,0.0,True,True,True
9,M03,S1,3407,0.586648,0.586648,0.0,0.586476,0.586476,0.0,0.0,True,True,True
9,M03,S1,7777,0.586648,0.586648,0.0,0.586433,0.586433,0.0,0.0,True,True,True
9,M03,S2,13,0.586648,0.586648,0.0,0.586949,0.586949,0.0,0.0,True,True,True
9,M03,S2,42,0.586648,0.586648,0.0,0.586131,0.586131,0.0,0.0,True,True,True
9,M03,S2,2026,0.586648,0.586648,0.0,0.587595,0.587595,0.0,0.0,True,True,True
9,M03,S2,3407,0.586648,0.586648,0.0,0.586691,0.586691,0.0,0.0,True,True,True
9,M03,S2,7777,0.586648,0.586648,0.0,0.586562,0.586562,0.0,0.0,True,True,True
9,M03,S3,13,0.586648,0.586648,0.0,0.586562,0.586562,0.0,0.0,True,True,True
9,M03,S3,42,0.586648,0.586648,0.0,0.586389,0.586389,0.0,0.0,True,True,True
9,M03,S3,2026,0.586648,0.586648,0.0,0.58781,0.58781,0.0,0.0,True,True,True
9,M03,S3,3407,0.586648,0.586648,0.0,0.586906,0.586906,0.0,0.0,True,True,True
9,M03,S3,7777,0.586648,0.586648,0.0,0.586691,0.586691,0.0,0.0,True,True,True
9,M03,S4,13,0.586648,0.586648,0.0,0.587164,0.587164,0.0,0.0,True,True,True
9,M03,S4,42,0.586648,0.586648,0.0,0.587121,0.587121,0.0,0.0,True,True,True
9,M03,S4,2026,0.586648,0.586648,0.0,0.587939,0.587939,0.0,0.0,True,True,True
9,M03,S4,3407,0.586648,0.586648,0.0,0.587207,0.587207,0.0,0.0,True,True,True
9,M03,S4,7777,0.586648,0.586648,0.0,0.58682,0.58682,0.0,0.0,True,True,True
9,M03,S5,13,0.586648,0.586648,0.0,0.586992,0.586992,0.0,0.0,True,True,True
9,M03,S5,42,0.586648,0.586648,0.0,0.58725,0.58725,0.0,0.0,True,True,True
9,M03,S5,2026,0.586648,0.586648,0.0,0.587896,0.587896,0.0,0.0,True,True,True
9,M03,S5,3407,0.586648,0.586648,0.0,0.587466,0.587466,0.0,0.0,True,True,True
9,M03,S5,7777,0.586648,0.586648,0.0,0.587164,0.587164,0.0,0.0,True,True,True
9,M04,S1,13,0.586648,0.586648,0.0,0.587466,0.587466,0.0,0.0,True,True,True
9,M04,S1,42,0.586648,0.586648,0.0,0.585658,0.585658,0.0,0.0,True,True,True
9,M04,S1,2026,0.586648,0.586648,0.0,0.58682,0.58682,0.0,0.0,True,True,True
9,M04,S1,3407,0.586648,0.586648,0.0,0.587078,0.587078,0.0,0.0,True,True,True
9,M04,S1,7777,0.586648,0.586648,0.0,0.58781,0.58781,0.0,0.0,True,True,True
9,M04,S2,13,0.586648,0.586648,0.0,0.587595,0.587595,0.0,0.0,True,True,True
9,M04,S2,42,0.586648,0.586648,0.0,0.585141,0.585141,0.0,0.0,True,True,True
9,M04,S2,2026,0.586648,0.586648,0.0,0.587336,0.587336,0.0,0.0,True,True,True
9,M04,S2,3407,0.586648,0.586648,0.0,0.587552,0.587552,0.0,0.0,True,True,True
9,M04,S2,7777,0.586648,0.586648,0.0,0.58725,0.58725,0.0,0.0,True,True,True
9,M04,S3,13,0.586648,0.586648,0.0,0.58725,0.58725,0.0,0.0,True,True,True
9,M04,S3,42,0.586648,0.586648,0.0,0.584582,0.584582,0.0,0.0,True,True,True
9,M04,S3,2026,0.586648,0.586648,0.0,0.586992,0.586992,0.0,0.0,True,True,True
9,M04,S3,3407,0.586648,0.586648,0.0,0.587293,0.587293,0.0,0.0,True,True,True
9,M04,S3,7777,0.586648,0.586648,0.0,0.587207,0.587207,0.0,0.0,True,True,True
9,M04,S4,13,0.586648,0.586648,0.0,0.586476,0.586476,0.0,0.0,True,True,True
9,M04,S4,42,0.586648,0.586648,0.0,0.58428,0.58428,0.0,0.0,True,True,True
9,M04,S4,2026,0.586648,0.586648,0.0,0.586734,0.586734,0.0,0.0,True,True,True
9,M04,S4,3407,0.586648,0.586648,0.0,0.586691,0.586691,0.0,0.0,True,True,True
9,M04,S4,7777,0.586648,0.586648,0.0,0.587164,0.587164,0.0,0.0,True,True,True
9,M04,S5,13,0.586648,0.586648,0.0,0.586648,0.586648,0.0,0.0,True,True,True
9,M04,S5,42,0.586648,0.586648,0.0,0.58428,0.58428,0.0,0.0,True,True,True
9,M04,S5,2026,0.586648,0.586648,0.0,0.586949,0.586949,0.0,0.0,True,True,True
9,M04,S5,3407,0.586648,0.586648,0.0,0.586734,0.586734,0.0,0.0,True,True,True
9,M04,S5,7777,0.586648,0.586648,0.0,0.586949,0.586949,0.0,0.0,True,True,True
9,M05,S1,13,0.586648,0.586648,0.0,0.586174,0.586174,0.0,0.0,True,True,True
9,M05,S1,42,0.586648,0.586648,0.0,0.58583,0.58583,0.0,0.0,True,True,True
9,M05,S1,2026,0.586648,0.586648,0.0,0.587638,0.587638,0.0,0.0,True,True,True
9,M05,S1,3407,0.586648,0.586648,0.0,0.587035,0.587035,0.0,0.0,True,True,True
9,M05,S1,7777,0.586648,0.586648,0.0,0.587121,0.587121,0.0,0.0,True,True,True
9,M05,S2,13,0.586648,0.586648,0.0,0.586992,0.586992,0.0,0.0,True,True,True
9,M05,S2,42,0.586648,0.586648,0.0,0.587293,0.587293,0.0,0.0,True,True,True
9,M05,S2,2026,0.586648,0.586648,0.0,0.589489,0.589489,0.0,0.0,True,True,True
9,M05,S2,3407,0.586648,0.586648,0.0,0.587207,0.587207,0.0,0.0,True,True,True
9,M05,S2,7777,0.586648,0.586648,0.0,0.586863,0.586863,0.0,0.0,True,True,True
9,M05,S3,13,0.586648,0.586648,0.0,0.587379,0.587379,0.0,0.0,True,True,True
9,M05,S3,42,0.586648,0.586648,0.0,0.588628,0.588628,0.0,0.0,True,True,True
9,M05,S3,2026,0.586648,0.586648,0.0,0.591684,0.591684,0.0,0.0,True,True,True
9,M05,S3,3407,0.586648,0.586648,0.0,0.588972,0.588972,0.0,0.0,True,True,True
9,M05,S3,7777,0.586648,0.586648,0.0,0.587982,0.587982,0.0,0.0,True,True,True
9,M05,S4,13,0.586648,0.586648,0.0,0.589101,0.589101,0.0,0.0,True,True,True
9,M05,S4,42,0.586648,0.586648,0.0,0.590134,0.590134,0.0,0.0,True,True,True
9,M05,S4,2026,0.586648,0.586648,0.0,0.593061,0.593061,0.0,0.0,True,True,True
9,M05,S4,3407,0.586648,0.586648,0.0,0.591426,0.591426,0.0,0.0,True,True,True
9,M05,S4,7777,0.586648,0.586648,0.0,0.589876,0.589876,0.0,0.0,True,True,True
9,M05,S5,13,0.586648,0.586648,0.0,0.590306,0.590306,0.0,0.0,True,True,True
9,M05,S5,42,0.586648,0.586648,0.0,0.591038,0.591038,0.0,0.0,True,True,True
9,M05,S5,2026,0.586648,0.586648,0.0,0.594223,0.594223,0.0,0.0,True,True,True
9,M05,S5,3407,0.586648,0.586648,0.0,0.592416,0.592416,0.0,0.0,True,True,True
9,M05,S5,7777,0.586648,0.586648,0.0,0.590866,0.590866,0.0,0.0,True,True,True
9,M06,S1,13,0.586648,0.586648,0.0,0.749397,0.749397,0.0,0.0,True,True,True
9,M06,S1,42,0.586648,0.586648,0.0,0.737905,0.737905,0.0,0.0,True,True,True
9,M06,S1,2026,0.586648,0.586648,0.0,0.767992,0.767992,0.0,0.0,True,True,True
9,M06,S1,3407,0.586648,0.586648,0.0,0.746556,0.746556,0.0,0.0,True,True,True
9,M06,S1,7777,0.586648,0.586648,0.0,0.755424,0.755424,0.0,0.0,True,True,True
9,M06,S2,13,0.586648,0.586648,0.0,0.953857,0.953857,0.0,0.0,True,True,True
9,M06,S2,42,0.586648,0.586648,0.0,0.943483,0.943483,0.0,0.0,True,True,True
9,M06,S2,2026,0.586648,0.586648,0.0,0.951877,0.951877,0.0,0.0,True,True,True
9,M06,S2,3407,0.586648,0.586648,0.0,0.954373,0.954373,0.0,0.0,True,True,True
9,M06,S2,7777,0.586648,0.586648,0.0,0.939136,0.939136,0.0,0.0,True,True,True
9,M06,S3,13,0.586648,0.586648,0.0,0.999311,0.999311,0.0,0.0,True,True,True
9,M06,S3,42,0.586648,0.586648,0.0,0.999785,0.999785,0.0,0.0,True,True,True
9,M06,S3,2026,0.586648,0.586648,0.0,0.998881,0.998881,0.0,0.0,True,True,True
9,M06,S3,3407,0.586648,0.586648,0.0,0.999914,0.999914,0.0,0.0,True,True,True
9,M06,S3,7777,0.586648,0.586648,0.0,0.99858,0.99858,0.0,0.0,True,True,True
9,M06,S4,13,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S4,42,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S4,2026,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S4,3407,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S4,7777,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S5,13,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S5,42,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S5,2026,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S5,3407,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M06,S5,7777,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M07,S1,13,0.586648,0.586648,0.0,0.586949,0.586949,0.0,0.0,True,True,True
9,M07,S1,42,0.586648,0.586648,0.0,0.59276,0.59276,0.0,0.0,True,True,True
9,M07,S1,2026,0.586648,0.586648,0.0,0.596763,0.596763,0.0,0.0,True,True,True
9,M07,S1,3407,0.586648,0.586648,0.0,0.595515,0.595515,0.0,0.0,True,True,True
9,M07,S1,7777,0.586648,0.586648,0.0,0.592975,0.592975,0.0,0.0,True,True,True
9,M07,S2,13,0.586648,0.586648,0.0,0.618629,0.618629,0.0,0.0,True,True,True
9,M07,S2,42,0.586648,0.586648,0.0,0.63348,0.63348,0.0,0.0,True,True,True
9,M07,S2,2026,0.586648,0.586648,0.0,0.641615,0.641615,0.0,0.0,True,True,True
9,M07,S2,3407,0.586648,0.586648,0.0,0.641615,0.641615,0.0,0.0,True,True,True
9,M07,S2,7777,0.586648,0.586648,0.0,0.625732,0.625732,0.0,0.0,True,True,True
9,M07,S3,13,0.586648,0.586648,0.0,0.692967,0.692967,0.0,0.0,True,True,True
9,M07,S3,42,0.586648,0.586648,0.0,0.736054,0.736054,0.0,0.0,True,True,True
9,M07,S3,2026,0.586648,0.586648,0.0,0.719137,0.719137,0.0,0.0,True,True,True
9,M07,S3,3407,0.586648,0.586648,0.0,0.723054,0.723054,0.0,0.0,True,True,True
9,M07,S3,7777,0.586648,0.586648,0.0,0.734461,0.734461,0.0,0.0,True,True,True
9,M07,S4,13,0.586648,0.586648,0.0,0.823003,0.823003,0.0,0.0,True,True,True
9,M07,S4,42,0.586648,0.586648,0.0,0.840909,0.840909,0.0,0.0,True,True,True
9,M07,S4,2026,0.586648,0.586648,0.0,0.803848,0.803848,0.0,0.0,True,True,True
9,M07,S4,3407,0.586648,0.586648,0.0,0.797779,0.797779,0.0,0.0,True,True,True
9,M07,S4,7777,0.586648,0.586648,0.0,0.821281,0.821281,0.0,0.0,True,True,True
9,M07,S5,13,0.586648,0.586648,0.0,0.894628,0.894628,0.0,0.0,True,True,True
9,M07,S5,42,0.586648,0.586648,0.0,0.915289,0.915289,0.0,0.0,True,True,True
9,M07,S5,2026,0.586648,0.586648,0.0,0.887181,0.887181,0.0,0.0,True,True,True
9,M07,S5,3407,0.586648,0.586648,0.0,0.878573,0.878573,0.0,0.0,True,True,True
9,M07,S5,7777,0.586648,0.586648,0.0,0.900138,0.900138,0.0,0.0,True,True,True
9,M08,S1,13,0.586648,0.586648,0.0,0.588068,0.588068,0.0,0.0,True,True,True
9,M08,S1,42,0.586648,0.586648,0.0,0.587466,0.587466,0.0,0.0,True,True,True
9,M08,S1,2026,0.586648,0.586648,0.0,0.591296,0.591296,0.0,0.0,True,True,True
9,M08,S1,3407,0.586648,0.586648,0.0,0.590263,0.590263,0.0,0.0,True,True,True
9,M08,S1,7777,0.586648,0.586648,0.0,0.588283,0.588283,0.0,0.0,True,True,True
9,M08,S2,13,0.586648,0.586648,0.0,0.592975,0.592975,0.0,0.0,True,True,True
9,M08,S2,42,0.586648,0.586648,0.0,0.591167,0.591167,0.0,0.0,True,True,True
9,M08,S2,2026,0.586648,0.586648,0.0,0.597839,0.597839,0.0,0.0,True,True,True
9,M08,S2,3407,0.586648,0.586648,0.0,0.595472,0.595472,0.0,0.0,True,True,True
9,M08,S2,7777,0.586648,0.586648,0.0,0.593363,0.593363,0.0,0.0,True,True,True
9,M08,S3,13,0.586648,0.586648,0.0,0.598442,0.598442,0.0,0.0,True,True,True
9,M08,S3,42,0.586648,0.586648,0.0,0.596892,0.596892,0.0,0.0,True,True,True
9,M08,S3,2026,0.586648,0.586648,0.0,0.603177,0.603177,0.0,0.0,True,True,True
9,M08,S3,3407,0.586648,0.586648,0.0,0.599905,0.599905,0.0,0.0,True,True,True
9,M08,S3,7777,0.586648,0.586648,0.0,0.598614,0.598614,0.0,0.0,True,True,True
9,M08,S4,13,0.586648,0.586648,0.0,0.601067,0.601067,0.0,0.0,True,True,True
9,M08,S4,42,0.586648,0.586648,0.0,0.600465,0.600465,0.0,0.0,True,True,True
9,M08,S4,2026,0.586648,0.586648,0.0,0.605587,0.605587,0.0,0.0,True,True,True
9,M08,S4,3407,0.586648,0.586648,0.0,0.603177,0.603177,0.0,0.0,True,True,True
9,M08,S4,7777,0.586648,0.586648,0.0,0.603435,0.603435,0.0,0.0,True,True,True
9,M08,S5,13,0.586648,0.586648,0.0,0.60421,0.60421,0.0,0.0,True,True,True
9,M08,S5,42,0.586648,0.586648,0.0,0.603736,0.603736,0.0,0.0,True,True,True
9,M08,S5,2026,0.586648,0.586648,0.0,0.607653,0.607653,0.0,0.0,True,True,True
9,M08,S5,3407,0.586648,0.586648,0.0,0.605458,0.605458,0.0,0.0,True,True,True
9,M08,S5,7777,0.586648,0.586648,0.0,0.605759,0.605759,0.0,0.0,True,True,True
9,M09,S1,13,0.586648,0.586648,0.0,0.701016,0.701016,0.0,0.0,True,True,True
9,M09,S1,42,0.586648,0.586648,0.0,0.70136,0.70136,0.0,0.0,True,True,True
9,M09,S1,2026,0.586648,0.586648,0.0,0.676007,0.676007,0.0,0.0,True,True,True
9,M09,S1,3407,0.586648,0.586648,0.0,0.693569,0.693569,0.0,0.0,True,True,True
9,M09,S1,7777,0.586648,0.586648,0.0,0.694645,0.694645,0.0,0.0,True,True,True
9,M09,S2,13,0.586648,0.586648,0.0,0.84134,0.84134,0.0,0.0,True,True,True
9,M09,S2,42,0.586648,0.586648,0.0,0.842932,0.842932,0.0,0.0,True,True,True
9,M09,S2,2026,0.586648,0.586648,0.0,0.830751,0.830751,0.0,0.0,True,True,True
9,M09,S2,3407,0.586648,0.586648,0.0,0.829545,0.829545,0.0,0.0,True,True,True
9,M09,S2,7777,0.586648,0.586648,0.0,0.850551,0.850551,0.0,0.0,True,True,True
9,M09,S3,13,0.586648,0.586648,0.0,0.923984,0.923984,0.0,0.0,True,True,True
9,M09,S3,42,0.586648,0.586648,0.0,0.933583,0.933583,0.0,0.0,True,True,True
9,M09,S3,2026,0.586648,0.586648,0.0,0.920541,0.920541,0.0,0.0,True,True,True
9,M09,S3,3407,0.586648,0.586648,0.0,0.917786,0.917786,0.0,0.0,True,True,True
9,M09,S3,7777,0.586648,0.586648,0.0,0.946798,0.946798,0.0,0.0,True,True,True
9,M09,S4,13,0.586648,0.586648,0.0,0.963843,0.963843,0.0,0.0,True,True,True
9,M09,S4,42,0.586648,0.586648,0.0,0.970945,0.970945,0.0,0.0,True,True,True
9,M09,S4,2026,0.586648,0.586648,0.0,0.96578,0.96578,0.0,0.0,True,True,True
9,M09,S4,3407,0.586648,0.586648,0.0,0.957515,0.957515,0.0,0.0,True,True,True
9,M09,S4,7777,0.586648,0.586648,0.0,0.979468,0.979468,0.0,0.0,True,True,True
9,M09,S5,13,0.586648,0.586648,0.0,0.97964,0.97964,0.0,0.0,True,True,True
9,M09,S5,42,0.586648,0.586648,0.0,0.987431,0.987431,0.0,0.0,True,True,True
9,M09,S5,2026,0.586648,0.586648,0.0,0.986269,0.986269,0.0,0.0,True,True,True
9,M09,S5,3407,0.586648,0.586648,0.0,0.974303,0.974303,0.0,0.0,True,True,True
9,M09,S5,7777,0.586648,0.586648,0.0,0.994146,0.994146,0.0,0.0,True,True,True
9,M10,S1,13,0.586648,0.586648,0.0,0.671315,0.671315,0.0,0.0,True,True,True
9,M10,S1,42,0.586648,0.586648,0.0,0.669766,0.669766,0.0,0.0,True,True,True
9,M10,S1,2026,0.586648,0.586648,0.0,0.693311,0.693311,0.0,0.0,True,True,True
9,M10,S1,3407,0.586648,0.586648,0.0,0.676954,0.676954,0.0,0.0,True,True,True
9,M10,S1,7777,0.586648,0.586648,0.0,0.678332,0.678332,0.0,0.0,True,True,True
9,M10,S2,13,0.586648,0.586648,0.0,0.821668,0.821668,0.0,0.0,True,True,True
9,M10,S2,42,0.586648,0.586648,0.0,0.807593,0.807593,0.0,0.0,True,True,True
9,M10,S2,2026,0.586648,0.586648,0.0,0.834883,0.834883,0.0,0.0,True,True,True
9,M10,S2,3407,0.586648,0.586648,0.0,0.81603,0.81603,0.0,0.0,True,True,True
9,M10,S2,7777,0.586648,0.586648,0.0,0.82989,0.82989,0.0,0.0,True,True,True
9,M10,S3,13,0.586648,0.586648,0.0,0.916925,0.916925,0.0,0.0,True,True,True
9,M10,S3,42,0.586648,0.586648,0.0,0.905475,0.905475,0.0,0.0,True,True,True
9,M10,S3,2026,0.586648,0.586648,0.0,0.921229,0.921229,0.0,0.0,True,True,True
9,M10,S3,3407,0.586648,0.586648,0.0,0.917571,0.917571,0.0,0.0,True,True,True
9,M10,S3,7777,0.586648,0.586648,0.0,0.927342,0.927342,0.0,0.0,True,True,True
9,M10,S4,13,0.586648,0.586648,0.0,0.968836,0.968836,0.0,0.0,True,True,True
9,M10,S4,42,0.586648,0.586648,0.0,0.960529,0.960529,0.0,0.0,True,True,True
9,M10,S4,2026,0.586648,0.586648,0.0,0.964187,0.964187,0.0,0.0,True,True,True
9,M10,S4,3407,0.586648,0.586648,0.0,0.970515,0.970515,0.0,0.0,True,True,True
9,M10,S4,7777,0.586648,0.586648,0.0,0.973399,0.973399,0.0,0.0,True,True,True
9,M10,S5,13,0.586648,0.586648,0.0,0.990057,0.990057,0.0,0.0,True,True,True
9,M10,S5,42,0.586648,0.586648,0.0,0.984892,0.984892,0.0,0.0,True,True,True
9,M10,S5,2026,0.586648,0.586648,0.0,0.984762,0.984762,0.0,0.0,True,True,True
9,M10,S5,3407,0.586648,0.586648,0.0,0.991692,0.991692,0.0,0.0,True,True,True
9,M10,S5,7777,0.586648,0.586648,0.0,0.991865,0.991865,0.0,0.0,True,True,True
9,M11,S1,13,0.586648,0.586648,0.0,0.741994,0.741994,0.0,0.0,True,True,True
9,M11,S1,42,0.586648,0.586648,0.0,0.689222,0.689222,0.0,0.0,True,True,True
9,M11,S1,2026,0.586648,0.586648,0.0,0.813318,0.813318,0.0,0.0,True,True,True
9,M11,S1,3407,0.586648,0.586648,0.0,0.837164,0.837164,0.0,0.0,True,True,True
9,M11,S1,7777,0.586648,0.586648,0.0,0.782929,0.782929,0.0,0.0,True,True,True
9,M11,S2,13,0.586648,0.586648,0.0,0.92407,0.92407,0.0,0.0,True,True,True
9,M11,S2,42,0.586648,0.586648,0.0,0.862302,0.862302,0.0,0.0,True,True,True
9,M11,S2,2026,0.586648,0.586648,0.0,0.966899,0.966899,0.0,0.0,True,True,True
9,M11,S2,3407,0.586648,0.586648,0.0,0.998106,0.998106,0.0,0.0,True,True,True
9,M11,S2,7777,0.586648,0.586648,0.0,0.946281,0.946281,0.0,0.0,True,True,True
9,M11,S3,13,0.586648,0.586648,0.0,0.993543,0.993543,0.0,0.0,True,True,True
9,M11,S3,42,0.586648,0.586648,0.0,0.999871,0.999871,0.0,0.0,True,True,True
9,M11,S3,2026,0.586648,0.586648,0.0,0.997633,0.997633,0.0,0.0,True,True,True
9,M11,S3,3407,0.586648,0.586648,0.0,0.999699,0.999699,0.0,0.0,True,True,True
9,M11,S3,7777,0.586648,0.586648,0.0,0.990358,0.990358,0.0,0.0,True,True,True
9,M11,S4,13,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M11,S4,42,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M11,S4,2026,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
9,M11,S4,3407,0.586648,0.586648,0.0,1.0,1.0,0.0,0.0,True,True,True
